time,flow,acc_precip,mean_radiation,mean_temp
2024-02-03 00:00:00+00:00,1439.6767452654358,0.0,1306.0,7.133333333333333
2024-02-04 00:00:00+00:00,1310.4506248159348,0.7,408.0,6.6499999999999995
2024-02-05 00:00:00+00:00,3743.795097975011,29.8,336.0,4.7124999999999995
2024-02-06 00:00:00+00:00,5354.69231781572,22.1,273.0,5.979166666666667
2024-02-07 00:00:00+00:00,3043.2379858028526,1.5,1492.5,1.4791666666666667
2024-02-08 00:00:00+00:00,2486.1067311546203,0.30000000000000004,1526.8,-0.5708333333333333
2024-02-09 00:00:00+00:00,2306.0962455165813,5.3,445.6,-0.004166666666666669
2024-02-10 00:00:00+00:00,3879.76598939487,8.0,420.2,1.2833333333333334
2024-02-11 00:00:00+00:00,2656.2904950105044,1.5,251.3,1.4166666666666667
2024-02-12 00:00:00+00:00,3449.1685416681016,9.1,538.5,2.345833333333333
2024-02-13 00:00:00+00:00,2510.273242304391,0.5,973.3,4.541666666666667
2024-02-14 00:00:00+00:00,2382.720265398509,2.1,584.1,4.816666666666666
2024-02-15 00:00:00+00:00,2289.538419707336,1.7000000000000002,434.4,7.425
2024-02-16 00:00:00+00:00,2033.2658522322863,0.30000000000000004,654.5,8.670833333333333
2024-02-17 00:00:00+00:00,1749.5541760836165,0.0,2468.0,4.3875
2024-02-18 00:00:00+00:00,2478.836718439083,9.6,294.0,5.5
2024-02-19 00:00:00+00:00,1871.478108839506,0.0,1283.0,6.279166666666666
2024-02-20 00:00:00+00:00,1818.5607561566294,0.0,1699.0,7.0625
2024-02-21 00:00:00+00:00,1950.6651890407118,2.4,1666.0,7.120833333333334
2024-02-22 00:00:00+00:00,2250.8899501409173,3.9,758.0,7.245833333333334
2024-02-23 00:00:00+00:00,2495.1931278499105,5.4,1587.0,5.479166666666667
2024-02-24 00:00:00+00:00,1782.7588248510467,1.9,1636.0,4.5249999999999995
2024-02-25 00:00:00+00:00,1838.2430186224763,2.8,862.0,3.5416666666666665
2024-02-26 00:00:00+00:00,1607.1626822942974,0.0,1714.0,3.8249999999999997
2024-02-27 00:00:00+00:00,1585.9858209167548,0.0,856.0,2.441666666666667
2024-02-28 00:00:00+00:00,1546.7081296666208,0.30000000000000004,1191.0,4.583333333333333
2024-02-29 00:00:00+00:00,1589.2109207678975,1.9000000000000001,323.8,5.616666666666667
2024-03-01 00:00:00+00:00,1471.417448557155,0.0,1544.5,5.658333333333334
2024-03-02 00:00:00+00:00,1569.7142897327649,2.5,1145.0,5.8374999999999995
2024-03-03 00:00:00+00:00,1257.3269472580016,0.30000000000000004,547.0,6.270833333333333
2024-03-04 00:00:00+00:00,1267.854764731234,0.0,2114.0,5.2875000000000005
2024-03-05 00:00:00+00:00,1305.242712807664,0.2,1699.0,2.9375
2024-03-06 00:00:00+00:00,1334.9263039277869,1.0,883.0,3.1625
2024-03-07 00:00:00+00:00,1237.6731639406446,0.0,1993.0,0.7916666666666666
2024-03-08 00:00:00+00:00,1235.942235062126,0.0,3211.0,1.5458333333333334
2024-03-09 00:00:00+00:00,1094.7842445240392,0.0,1288.0,1.7874999999999999
2024-03-10 00:00:00+00:00,1283.0257509820185,3.1,353.0,2.158333333333333
2024-03-11 00:00:00+00:00,1240.8990129680972,0.5,1367.0,3.341666666666667
2024-03-12 00:00:00+00:00,1112.4346691698909,0.0,770.0,3.641666666666667
2024-03-13 00:00:00+00:00,1155.0188783556648,0.0,2006.0,7.270833333333333
2024-03-14 00:00:00+00:00,1155.29504813354,0.30000000000000004,857.0,9.475
2024-03-15 00:00:00+00:00,1177.8800225610275,1.1,1110.0,9.654166666666667
2024-03-16 00:00:00+00:00,1069.7734712062586,0.8,3173.0,5.6875
2024-03-17 00:00:00+00:00,946.7673624061619,0.0,4166.0,1.2666666666666666
2024-03-18 00:00:00+00:00,1029.1242493313398,0.0,2541.0,3.4458333333333333
2024-03-19 00:00:00+00:00,1082.6765675001866,0.30000000000000004,1298.0,4.479166666666667
2024-03-20 00:00:00+00:00,1401.6112979247691,7.6000000000000005,3083.0,7.970833333333334
2024-03-21 00:00:00+00:00,1973.659342913267,6.7,3534.0,7.5
2024-03-22 00:00:00+00:00,1326.4407706685051,1.5,2505.0,7.383333333333333
2024-03-23 00:00:00+00:00,1213.650118956051,2.7,3497.0,4.9875
2024-03-24 00:00:00+00:00,1154.0195432663668,4.199999999999999,2758.0,5.425
2024-03-25 00:00:00+00:00,1080.692606579408,0.0,2927.0,4.220833333333333
2024-03-26 00:00:00+00:00,1143.5265691281484,0.0,4106.0,4.666666666666667
2024-03-27 00:00:00+00:00,1080.2952210555165,0.0,2816.0,7.254166666666666
2024-03-28 00:00:00+00:00,1252.3966241934515,4.0,1307.0,6.279166666666666
2024-03-29 00:00:00+00:00,908.5578143721094,0.0,2539.0,7.233333333333333
2024-03-30 00:00:00+00:00,894.821550101594,0.9,1562.0,6.558333333333334
2024-03-31 00:00:00+00:00,895.2993923727998,0.2,1581.0,6.954166666666667
2024-04-01 00:00:00+00:00,1740.5253044148074,12.8,1947.0,7.0125
2024-04-02 00:00:00+00:00,4743.803604822363,27.4,1367.0,3.7083333333333335
2024-04-03 00:00:00+00:00,2253.3274600678374,1.3,3495.0,2.85
2024-04-04 00:00:00+00:00,2935.9869944528914,10.3,1275.0,7.05
2024-04-05 00:00:00+00:00,2786.859784022708,10.0,1318.0,8.25
2024-04-06 00:00:00+00:00,1970.7084987243154,0.0,3128.0,12.116666666666667
2024-04-07 00:00:00+00:00,2245.568267684064,6.1,4738.0,12.695833333333333
2024-04-08 00:00:00+00:00,1798.5307141503442,0.1,4776.0,12.595833333333333
2024-04-09 00:00:00+00:00,2015.7621929475638,3.8,990.0,10.241666666666667
2024-04-10 00:00:00+00:00,1640.777299036379,0.5,4123.0,8.466666666666667
2024-04-11 00:00:00+00:00,1675.2054964343968,2.2,1709.0,10.704166666666666
2024-04-12 00:00:00+00:00,1514.432533227493,1.5,1257.0,10.791666666666666
2024-04-13 00:00:00+00:00,1401.7322728117272,1.5,3903.0,11.841666666666667
2024-04-14 00:00:00+00:00,1226.1139848842304,0.0,4534.0,7.895833333333333
2024-04-15 00:00:00+00:00,1555.3561031200497,2.5,3995.0,6.883333333333333
2024-04-16 00:00:00+00:00,1573.7411056963203,0.9,4166.0,6.8
2024-04-17 00:00:00+00:00,1268.5776111621865,0.0,5659.0,5.379166666666666
2024-04-18 00:00:00+00:00,1241.359531514613,0.0,4679.0,5.2625
2024-04-19 00:00:00+00:00,1849.1163795724124,7.8,1816.0,4.441666666666666
2024-04-20 00:00:00+00:00,1592.8963370640101,5.8999999999999995,3670.0,3.1625
2024-04-21 00:00:00+00:00,1130.808602548976,0.1,6036.0,4.3625
2024-04-22 00:00:00+00:00,1180.1209070098864,0.0,6418.0,2.716666666666667
2024-04-23 00:00:00+00:00,1475.9990369614986,3.1,2563.0,3.108333333333333
2024-04-24 00:00:00+00:00,1517.6670072955412,2.6,3745.0,4.4375
2024-04-25 00:00:00+00:00,1346.7271212292978,1.8,3472.0,4.079166666666667
2024-04-26 00:00:00+00:00,1980.4882791099365,9.4,1367.0,3.533333333333333
2024-04-27 00:00:00+00:00,1239.1690932687968,0.1,5740.0,6.208333333333333
2024-04-28 00:00:00+00:00,1161.9885259395423,2.3,5285.0,12.995833333333332
2024-04-29 00:00:00+00:00,1172.7830983357824,0.0,5816.0,11.529166666666667
2024-04-30 00:00:00+00:00,1194.9297365913578,0.0,5402.0,13.329166666666666
2024-05-01 00:00:00+00:00,1133.1977923765135,0.0,6818.0,16.083333333333332
2024-05-02 00:00:00+00:00,1130.2237045210845,0.0,7118.0,16.345833333333335
2024-05-03 00:00:00+00:00,1104.0392850006513,0.0,6486.0,15.170833333333334
2024-05-04 00:00:00+00:00,955.0371084876425,0.0,2089.0,12.5875
2024-05-05 00:00:00+00:00,1511.2628598737826,9.8,1223.0,9.320833333333333
2024-05-06 00:00:00+00:00,1162.9735141640508,0.30000000000000004,2240.0,10.9375
2024-05-07 00:00:00+00:00,1549.1530016056106,0.0,6304.0,10.321739130434782
2024-05-08 00:00:00+00:00,1068.5510397682622,0.0,5825.0,11.129166666666668
2024-05-09 00:00:00+00:00,912.3371486896793,0.0,4409.0,11.75
2024-05-10 00:00:00+00:00,932.9066572341445,0.0,6181.0,12.704166666666667
2024-05-11 00:00:00+00:00,896.3101958563689,0.0,7465.0,11.875
2024-05-12 00:00:00+00:00,826.8962275694906,0.0,7258.0,11.320833333333333
2024-05-13 00:00:00+00:00,984.4682115177388,0.0,7908.0,14.295833333333334
2024-05-14 00:00:00+00:00,1014.2064926956028,0.0,7999.0,15.8375
2024-05-15 00:00:00+00:00,1039.4477523380112,0.0,7900.0,16.558333333333334
2024-05-16 00:00:00+00:00,1000.519467384815,0.0,7932.0,16.245833333333334
2024-05-17 00:00:00+00:00,957.3794326691715,0.0,7826.0,16.05
2024-05-18 00:00:00+00:00,828.9585883150902,0.0,7957.0,15.791666666666666
2024-05-19 00:00:00+00:00,720.2580096127426,0.0,7821.0,15.879166666666668
2024-05-20 00:00:00+00:00,770.4675113737391,0.0,7886.0,16.154166666666665
2024-05-21 00:00:00+00:00,883.4369751838877,0.0,7888.0,17.4875
2024-05-22 00:00:00+00:00,956.2660239956881,0.0,7315.0,18.116666666666667
2024-05-23 00:00:00+00:00,1662.4969752537017,13.1,2077.0,13.887500000000001
2024-05-24 00:00:00+00:00,967.231134727865,0.0,5949.0,14.004166666666668
2024-05-25 00:00:00+00:00,786.4381058995699,0.0,3744.0,15.225
2024-05-26 00:00:00+00:00,1168.1741711115724,7.300000000000001,4664.0,16.695833333333333
2024-05-27 00:00:00+00:00,934.8353349273116,1.5,5567.0,15.970833333333333
2024-05-28 00:00:00+00:00,2163.8114444828766,19.0,1936.0,10.8125
2024-05-29 00:00:00+00:00,1567.4213617923704,7.7,2518.0,12.808333333333332
2024-05-30 00:00:00+00:00,1057.8514069096002,0.0,7660.0,15.2125
2024-05-31 00:00:00+00:00,1987.7563395405505,11.2,4946.0,16.379166666666666
2024-06-01 00:00:00+00:00,903.0078490543489,0.0,6487.0,19.008333333333333
2024-06-02 00:00:00+00:00,791.6256681363099,0.0,7406.0,16.7
2024-06-03 00:00:00+00:00,910.5189583918733,0.0,4034.0,13.379166666666668
2024-06-04 00:00:00+00:00,984.8769677710898,1.2,4642.0,13.566666666666668
2024-06-05 00:00:00+00:00,1586.5637213764887,7.9,6187.0,11.654166666666667
2024-06-06 00:00:00+00:00,963.9690798518351,1.7,5563.0,9.491666666666667
2024-06-07 00:00:00+00:00,1276.1531756321249,4.0,5010.0,9.512500000000001
2024-06-08 00:00:00+00:00,2979.9538566743163,25.5,2101.0,9.608333333333333
2024-06-09 00:00:00+00:00,1566.881701662773,3.5,6039.0,10.0625
2024-06-10 00:00:00+00:00,1137.3671630281979,0.2,6935.0,12.029166666666667
2024-06-11 00:00:00+00:00,1052.858562946373,0.1,2153.0,10.975
2024-06-12 00:00:00+00:00,3058.027342871996,0.0,5615.0,10.845833333333333
2024-06-13 00:00:00+00:00,1778.5577279001673,0.7,6049.0,10.558333333333334
2024-06-14 00:00:00+00:00,1039.1965298829286,0.5,3271.0,14.174999999999999
2024-06-15 00:00:00+00:00,2250.4786266375936,20.8,2242.0,13.420833333333334
2024-06-16 00:00:00+00:00,1147.9149976869087,1.7,5709.0,13.920833333333334
2024-06-17 00:00:00+00:00,1366.441620940623,4.3,5138.0,13.575000000000001
2024-06-18 00:00:00+00:00,1145.4353038837269,0.0,7478.0,14.049999999999999
2024-06-19 00:00:00+00:00,1081.838623935481,0.0,5130.0,12.450000000000001
2024-06-20 00:00:00+00:00,1040.646148259586,0.0,8110.0,13.887500000000001
2024-06-21 00:00:00+00:00,2864.1918942908233,45.9,6466.0,13.916666666666666
2024-06-22 00:00:00+00:00,4373.033785752486,11.7,1951.0,13.429166666666667
2024-06-23 00:00:00+00:00,1986.1651990686705,0.0,5231.0,14.820833333333333
2024-06-24 00:00:00+00:00,1529.817467990623,0.0,8607.0,16.791666666666668
2024-06-25 00:00:00+00:00,1440.6771406286698,0.0,8577.0,17.162499999999998
2024-06-26 00:00:00+00:00,1337.303113663664,0.0,3001.0,15.01
2024-06-28 00:00:00+00:00,1222.0176393456672,0.30000000000000004,5081.0,17.64761904761905
2024-06-29 00:00:00+00:00,1010.662719462245,0.0,6624.0,15.779166666666667
2024-06-30 00:00:00+00:00,924.7388425206526,0.5,2643.0,14.570833333333333
2024-07-01 00:00:00+00:00,1044.3719954318883,0.0,5109.0,13.745833333333332
2024-07-02 00:00:00+00:00,1182.0240072790714,0.39999999999999997,3647.0,13.416666666666666
2024-07-03 00:00:00+00:00,1394.1320173280044,1.0,5828.0,13.408333333333333
2024-07-04 00:00:00+00:00,2612.381918070935,15.9,4688.0,12.108333333333334
2024-07-05 00:00:00+00:00,2072.177018167103,8.9,5776.0,12.308333333333332
2024-07-06 00:00:00+00:00,2121.2963143200586,10.6,2412.0,13.329166666666666
2024-07-07 00:00:00+00:00,1168.5228634932116,0.8,6077.0,13.975
2024-07-08 00:00:00+00:00,2242.5608819277027,12.1,5540.0,13.933333333333332
2024-07-09 00:00:00+00:00,1396.5477674601261,0.1,3984.0,14.6
2024-07-10 00:00:00+00:00,1413.0927045578476,0.30000000000000004,4813.0,18.841666666666665
2024-07-11 00:00:00+00:00,1287.2015048574756,0.0,5490.0,17.416666666666668
2024-07-12 00:00:00+00:00,1636.7959520776892,6.4,5512.0,15.725
2024-07-13 00:00:00+00:00,1661.6444095423687,3.0,1427.0,15.520833333333334
2024-07-14 00:00:00+00:00,1448.7063663225535,4.2,4743.0,15.254166666666668
2024-07-15 00:00:00+00:00,2081.497787211469,7.6000000000000005,4524.0,15.191666666666668
2024-07-16 00:00:00+00:00,2332.0695895655394,5.9,1919.0,14.579166666666666
2024-07-17 00:00:00+00:00,1616.3369921070205,0.0,5239.0,16.470833333333335
2024-07-18 00:00:00+00:00,1409.0173848498416,0.0,5102.0,14.858333333333334
2024-07-19 00:00:00+00:00,1407.939819931866,0.0,7655.0,16.4875
2024-07-20 00:00:00+00:00,1107.6345764381574,0.0,7939.0,17.8125
2024-07-21 00:00:00+00:00,1649.9593090134276,13.6,6519.0,19.575
2024-07-22 00:00:00+00:00,3260.0373175880322,23.1,3981.0,15.987499999999999
2024-07-23 00:00:00+00:00,2103.4201144151425,7.800000000000001,3525.0,15.808333333333332
2024-07-24 00:00:00+00:00,1632.6328264491592,0.0,7481.9,15.645833333333334
2024-07-25 00:00:00+00:00,1461.9377053667095,0.0,5542.0,15.745833333333332
2024-07-26 00:00:00+00:00,2271.722537632881,7.3999999999999995,2096.0,16.212500000000002
2024-07-27 00:00:00+00:00,1415.7817150121434,0.0,6056.0,16.211111111111112
2024-07-29 00:00:00+00:00,1280.9080470519793,0.0,6725.0,16.154166666666665
2024-07-30 00:00:00+00:00,1375.6826488807953,0.0,7131.0,16.1375
2024-07-31 00:00:00+00:00,1344.0022862897208,0.0,7190.0,15.441666666666668
2024-08-01 00:00:00+00:00,1261.762972284884,0.4,6643.0,14.674999999999999
2024-08-02 00:00:00+00:00,1230.8839674881565,0.0,5866.0,16.454166666666666
2024-08-03 00:00:00+00:00,1083.1063621090282,0.1,5080.0,17.970833333333335
2024-08-04 00:00:00+00:00,1509.80004885823,3.7,4268.0,15.950000000000001
2024-08-05 00:00:00+00:00,1181.647326633317,0.0,6490.0,15.879166666666668
2024-08-06 00:00:00+00:00,1238.4621695619144,0.0,6310.0,17.779166666666665
2024-08-07 00:00:00+00:00,2217.341466291177,10.700000000000001,2907.0,18.241666666666667
2024-08-08 00:00:00+00:00,1381.4604938229631,0.0,4839.0,15.945454545454545
2024-08-13 00:00:00+00:00,1350.995692250233,5.699999999999999,1926.0,20.0
2024-08-14 00:00:00+00:00,1792.884891475086,6.4,2482.0,18.724999999999998
2024-08-15 00:00:00+00:00,1249.7185447455506,0.0,5817.0,20.1125
2024-08-16 00:00:00+00:00,1968.232863653597,8.8,3108.0,16.841666666666665
2024-08-17 00:00:00+00:00,1114.3139902159605,0.0,5276.0,14.679166666666667
2024-08-18 00:00:00+00:00,1047.247731855708,0.0,3762.0,14.391666666666666
2024-08-19 00:00:00+00:00,1151.382504916771,0.0,4786.0,14.575000000000001
2024-08-20 00:00:00+00:00,1178.9461858728025,0.1,4541.0,17.3875
2024-08-21 00:00:00+00:00,1616.5959902373772,6.6,4873.0,14.8375
2024-08-22 00:00:00+00:00,1324.9049701604958,2.9,1117.0,14.875
2024-08-23 00:00:00+00:00,1629.5680582928746,3.8,2280.0,15.883333333333333
2024-08-24 00:00:00+00:00,1924.4323601558106,16.1,2778.0,16.279166666666665
2024-08-25 00:00:00+00:00,1551.5793087590134,0.8,4785.0,14.958333333333334
2024-08-26 00:00:00+00:00,1994.0380739558825,11.2,2321.0,14.745454545454544
2024-08-27 00:00:00+00:00,1395.5816683063733,0.0,4678.0,15.891666666666666
2024-08-28 00:00:00+00:00,1354.7540528920074,0.0,5739.0,17.945833333333333
2024-08-29 00:00:00+00:00,1327.0300305482947,0.0,4532.0,19.995833333333334
2024-08-30 00:00:00+00:00,1250.0342965143814,0.0,4477.0,13.566666666666668
2024-08-31 00:00:00+00:00,1090.0334858410956,0.0,5272.0,13.295833333333334
2024-09-01 00:00:00+00:00,971.4634685487498,0.1,3659.0,12.520833333333334
2024-09-02 00:00:00+00:00,966.3595465031696,0.0,4133.0,14.950000000000001
2024-09-03 00:00:00+00:00,959.2936194123104,0.8,3630.0,19.662499999999998
2024-09-04 00:00:00+00:00,1128.7868501306145,2.0,3080.0,19.366666666666667
2024-09-05 00:00:00+00:00,974.2846907371272,0.0,4769.0,20.8875
2024-09-06 00:00:00+00:00,931.6780121960214,0.0,4840.0,20.75
2024-09-07 00:00:00+00:00,771.018468670069,0.0,4264.0,20.095833333333335
2024-09-08 00:00:00+00:00,757.1650039587458,0.4,4007.0,20.150000000000002
2024-09-09 00:00:00+00:00,1168.6140460629688,3.6,1854.0,16.3875
2024-09-10 00:00:00+00:00,2052.2980836020465,17.3,2954.0,12.904166666666667
2024-09-11 00:00:00+00:00,1107.3357402413212,0.9,2841.0,9.545833333333333
2024-09-12 00:00:00+00:00,1200.600082536575,0.2,3218.0,9.031818181818181
2024-09-13 00:00:00+00:00,1050.1215496658701,0.0,3976.0,9.045833333333333
2024-09-14 00:00:00+00:00,871.6764608751696,0.0,3872.0,9.075000000000001
2024-09-15 00:00:00+00:00,789.1894199186517,0.0,2285.0,10.979166666666666
2024-09-16 00:00:00+00:00,848.3032819411519,0.0,2395.0,13.512500000000001
2024-09-17 00:00:00+00:00,918.5729064536994,0.0,3583.0,13.341666666666667
2024-09-18 00:00:00+00:00,915.2251107721912,0.0,4093.0,13.533333333333333
2024-09-19 00:00:00+00:00,895.6264795469424,0.0,4277.0,13.25
2024-09-20 00:00:00+00:00,886.1730391292376,0.0,2234.0,14.575000000000001
2024-09-21 00:00:00+00:00,737.7721983107854,0.0,3571.0,14.1
2024-09-22 00:00:00+00:00,721.4472509896201,0.0,3152.0,12.104166666666666
2024-09-23 00:00:00+00:00,853.5167742204463,0.0,2458.0,12.958333333333334
2024-09-24 00:00:00+00:00,914.7732545093736,1.7,1565.0,14.299999999999999
2024-09-25 00:00:00+00:00,983.8347790246817,1.3,3356.0,11.816666666666668
2024-09-26 00:00:00+00:00,3464.7621305605176,30.9,544.0,11.691666666666668
2024-09-27 00:00:00+00:00,4634.343299944285,39.3,444.0,10.716666666666667
2024-09-28 00:00:00+00:00,2001.524685491189,0.1,3585.0,8.125
2024-09-29 00:00:00+00:00,1418.3027118774664,0.0,3407.0,8.1875
2024-09-30 00:00:00+00:00,1346.707282668345,0.0,3404.0,10.229166666666666
2024-10-01 00:00:00+00:00,1313.716176040569,0.0,1176.0,11.35
2024-10-02 00:00:00+00:00,1171.4709314950023,0.0,2196.0,7.7250000000000005
2024-10-03 00:00:00+00:00,1152.0344797912378,0.0,3525.0,7.795833333333333
2024-10-04 00:00:00+00:00,1066.6980384925457,0.0,3108.0,6.704166666666667
2024-10-05 00:00:00+00:00,970.7193320297506,0.0,3069.0,6.895833333333333
2024-10-06 00:00:00+00:00,896.790092388806,0.0,2484.0,6.7375
2024-10-07 00:00:00+00:00,1226.011917220397,4.6,477.0,9.866666666666667
2024-10-08 00:00:00+00:00,1586.7635523498845,6.1,404.0,11.570833333333333
2024-10-09 00:00:00+00:00,1075.4643111205407,0.1,1335.0,11.366666666666667
2024-10-10 00:00:00+00:00,1139.874277922713,2.0,1835.0,10.7125
2024-10-11 00:00:00+00:00,1255.408865303769,1.9000000000000001,2509.0,7.595833333333334
2024-10-12 00:00:00+00:00,889.5692514990609,0.1,2032.0,8.895833333333334
2024-10-13 00:00:00+00:00,1114.054496215432,5.6000000000000005,2220.0,9.783333333333333
2024-10-14 00:00:00+00:00,1036.4042555564747,0.0,2463.0,7.791666666666667
2024-10-15 00:00:00+00:00,944.7954516385312,0.2,2806.0,4.654166666666667
2024-10-16 00:00:00+00:00,957.5865485154892,0.0,2367.0,8.820833333333333
2024-10-17 00:00:00+00:00,940.3883729139392,0.2,1884.0,10.9125
2024-10-18 00:00:00+00:00,935.0397030017047,0.1,736.0,13.395833333333334
2024-10-19 00:00:00+00:00,813.4944358993922,0.1,833.0,11.8125
2024-10-20 00:00:00+00:00,871.5191050516078,1.8,816.0,13.016666666666666
2024-10-21 00:00:00+00:00,981.9867839691905,0.1,1110.0,13.358333333333334
2024-10-22 00:00:00+00:00,1388.2598183588932,3.3000000000000003,2089.0,11.049999999999999
2024-10-23 00:00:00+00:00,969.2703050513065,0.0,1718.0,8.5625
2024-10-24 00:00:00+00:00,967.2072883577226,0.0,932.0,9.2875
2024-10-25 00:00:00+00:00,982.1334801424924,0.0,776.0,9.983333333333333
2024-10-26 00:00:00+00:00,853.9560455113254,0.0,1255.0,11.860869565217392
2024-10-27 00:00:00+00:00,1032.4502894261818,1.8,884.0,8.995652173913044
2024-10-28 00:00:00+00:00,885.8681236628817,0.6000000000000001,503.0,9.779166666666667
2024-10-29 00:00:00+00:00,979.7154801321793,0.5,1026.0,12.041666666666666
2024-10-30 00:00:00+00:00,978.6340984139366,0.0,1664.0,9.895833333333334
