Date,Qobs,sim1,sim2
2000-05-10,9.32,26.29,24.33
2000-05-11,8.78,25.95,24.07
2000-05-12,8.52,25.62,23.81
2000-05-13,8.19,25.3,23.56
2000-05-14,7.86,24.98,23.31
2000-05-15,7.78,24.68,23.07
2000-05-16,7.78,24.38,22.82
2000-05-17,7.61,24.09,22.58
2000-05-18,7.36,23.79,22.34
2000-05-19,7.115,23.5,22.1
2000-05-20,6.875,23.23,21.88
2000-05-21,6.72,22.99,21.69
2000-05-22,6.72,22.76,21.5
2000-05-23,6.8,22.55,21.31
2000-05-24,6.875,22.32,21.11
2000-05-25,6.715,22.07,20.89
2000-05-26,6.33,21.82,20.67
2000-05-27,6.18,21.58,20.46
2000-05-28,6.18,21.33,20.25
2000-05-29,6.1,21.09,20.03
2000-05-30,6.02,20.85,19.82
2000-05-31,6.02,20.63,19.65
2000-06-01,6.02,20.45,19.49
2000-06-02,6.02,20.27,19.33
2000-06-03,6.02,20.09,19.16
2000-06-04,6.02,19.89,18.96
2000-06-05,6.02,19.67,18.75
2000-06-06,6.02,19.44,18.54
2000-06-07,6.02,19.21,18.34
2000-06-08,6.1,19.01,18.18
2000-06-09,6.18,18.85,18.04
2000-06-10,6.18,18.69,17.89
2000-06-11,6.1,18.51,17.71
2000-06-12,6.02,18.31,17.51
2000-06-13,5.79,18.1,17.31
2000-06-14,5.56,17.9,17.14
2000-06-15,5.48,17.71,16.96
2000-06-16,5.4,17.53,16.81
2000-06-17,5.4,17.37,16.67
2000-06-18,5.4,17.22,16.52
2000-06-19,5.4,17.06,16.38
2000-06-20,5.4,16.9,16.22
2000-06-21,5.4,16.73,16.05
2000-06-22,5.33,16.55,15.88
2000-06-23,5.19,16.36,15.7
2000-06-24,5.12,16.17,15.52
2000-06-25,5.12,15.99,15.36
2000-06-26,5.05,15.83,15.21
2000-06-27,4.98,15.67,15.08
2000-06-28,4.98,15.54,14.96
2000-06-29,4.98,15.42,14.85
2000-06-30,4.98,15.31,14.74
2000-07-01,4.98,15.19,14.63
2000-07-02,4.98,15.08,14.51
2000-07-03,5.05,14.95,14.38
2000-07-04,5.12,14.81,14.25
2000-07-05,5.12,14.67,14.11
2000-07-06,5.12,14.52,13.96
2000-07-07,5.12,14.38,13.84
2000-07-08,5.19,14.26,13.73
2000-07-09,5.56,14.16,13.66
2000-07-10,6.02,14.1,13.74
2000-07-11,6.33,14.06,13.81
2000-07-12,6.48,14.02,13.79
2000-07-13,6.56,13.95,13.71
2000-07-14,6.56,13.87,13.62
2000-07-15,6.48,13.77,13.52
2000-07-16,6.48,13.67,13.42
2000-07-17,6.405,13.57,13.32
2000-07-18,6.175,13.46,13.23
2000-07-19,6.02,13.37,13.2
2000-07-20,6.02,13.3,13.18
2000-07-21,6.02,13.23,13.13
2000-07-22,5.94,13.16,13.06
2000-07-23,5.86,13.07,12.97
2000-07-24,5.785,12.99,12.88
2000-07-25,5.71,12.9,12.79
2000-07-26,5.635,12.8,12.68
2000-07-27,5.48,12.68,12.56
2000-07-28,5.33,12.55,12.43
2000-07-29,5.26,12.42,12.31
2000-07-30,5.26,12.32,12.27
2000-07-31,5.33,12.3,12.43
2000-08-01,5.555,12.34,12.58
2000-08-02,5.635,12.37,12.61
2000-08-03,5.79,12.36,12.57
2000-08-04,6.02,12.32,12.5
2000-08-05,6.02,12.26,12.42
2000-08-06,5.94,12.18,12.33
2000-08-07,5.63,12.1,12.23
2000-08-08,5.4,11.99,12.12
2000-08-09,5.4,11.89,12.02
2000-08-10,5.4,11.79,11.94
2000-08-11,5.4,11.7,11.84
2000-08-12,5.555,11.6,11.74
2000-08-13,5.71,11.51,11.65
2000-08-14,5.635,11.42,11.56
2000-08-15,5.48,11.33,11.47
2000-08-16,5.33,11.23,11.36
2000-08-17,5.19,11.12,11.25
2000-08-18,5.26,11.01,11.14
2000-08-19,5.4,10.91,11.05
2000-08-20,5.4,10.81,10.95
2000-08-21,5.33,10.71,10.85
2000-08-22,5.26,10.62,10.77
2000-08-23,5.64,10.53,10.67
2000-08-24,6.1,10.44,10.58
2000-08-25,5.945,10.35,10.49
2000-08-26,5.635,10.26,10.4
2000-08-27,5.48,10.17,10.32
2000-08-28,5.48,10.1,10.25
2000-08-29,5.48,10.02,10.18
2000-08-30,5.33,9.948,10.09
2000-08-31,5.19,9.861,9.993
2000-09-01,4.98,9.767,9.897
2000-09-02,4.77,9.676,9.81
2000-09-03,4.7,9.589,9.724
2000-09-04,4.7,9.504,9.641
2000-09-05,5.05,9.424,9.566
2000-09-06,5.26,9.351,9.496
2000-09-07,5.05,9.28,9.421
2000-09-08,4.84,9.205,9.339
2000-09-09,4.63,9.127,9.259
2000-09-10,4.49,9.048,9.177
2000-09-11,4.35,8.969,9.098
2000-09-12,4.21,8.895,9.029
2000-09-13,4.14,8.825,8.957
2000-09-14,4.07,8.758,8.901
2000-09-15,4.0,8.714,8.916
2000-09-16,4.0,8.69,8.938
2000-09-17,4.0,8.67,8.927
2000-09-18,3.94,8.641,8.889
2000-09-19,3.94,8.603,8.84
2000-09-20,4.0,8.559,8.789
2000-09-21,4.07,8.511,8.737
2000-09-22,4.07,8.46,8.682
2000-09-23,4.0,8.407,8.625
2000-09-24,4.0,8.353,8.565
2000-09-25,4.0,8.297,8.506
2000-09-26,3.94,8.24,8.445
2000-09-27,3.88,8.183,8.385
2000-09-28,3.88,8.126,8.325
2000-09-29,3.88,8.068,8.264
2000-09-30,3.88,8.007,8.201
2000-10-01,3.825,7.942,8.133
2000-10-02,3.77,7.874,8.064
2000-10-03,3.715,7.807,7.994
2000-10-04,3.66,7.742,7.93
2000-10-05,3.715,7.679,7.866
2000-10-06,3.77,7.616,7.799
2000-10-07,3.77,7.552,7.731
2000-10-08,3.715,7.487,7.666
2000-10-09,3.66,7.424,7.601
2000-10-10,3.6,7.362,7.539
2000-10-11,3.48,7.302,7.477
2000-10-12,3.54,7.243,7.417
2000-10-13,3.715,7.186,7.358
2000-10-14,3.77,7.13,7.303
2000-10-15,3.77,7.077,7.249
2000-10-16,3.77,7.025,7.194
2000-10-17,3.715,6.971,7.136
2000-10-18,3.66,6.917,7.079
2000-10-19,3.66,6.863,7.024
2000-10-20,3.715,6.81,6.969
2000-10-21,3.77,6.758,6.915
2000-10-22,3.715,6.706,6.862
2000-10-23,3.66,6.656,6.81
2000-10-24,3.66,6.606,6.759
2000-10-25,3.715,6.558,6.708
2000-10-26,3.77,6.51,6.659
2000-10-27,3.825,6.463,6.61
2000-10-28,3.94,6.417,6.562
2000-10-29,4.0,6.371,6.514
2000-10-30,4.0,6.326,6.467
2000-10-31,3.94,6.28,6.42
2000-11-01,3.88,6.236,6.373
2000-11-02,4.01,6.194,6.334
2000-11-03,4.35,6.152,6.29
2000-11-04,4.63,6.109,6.245
2000-11-05,4.77,6.068,6.207
2000-11-06,4.84,6.041,6.211
2000-11-07,4.84,6.023,6.222
2000-11-08,4.91,6.036,6.294
2000-11-09,5.12,6.071,6.395
2000-11-10,5.41,6.131,6.522
2000-11-11,5.79,6.205,6.645
2000-11-12,5.94,6.27,6.716
2000-11-13,5.785,6.315,6.736
2000-11-14,5.635,6.336,6.722
2000-11-15,5.48,6.337,6.691
2000-11-16,5.26,6.323,6.653
2000-11-17,5.34,6.373,6.779
2000-11-18,5.635,6.479,6.991
2000-11-19,6.255,6.601,7.149
2000-11-20,6.49,6.703,7.227
2000-11-21,6.1,6.769,7.24
2000-11-22,5.865,6.8,7.22
2000-11-23,5.635,6.806,7.186
2000-11-24,5.48,6.793,7.147
2000-11-25,5.4,6.772,7.112
2000-11-26,5.4,6.745,7.078
2000-11-27,5.4,6.724,7.061
2000-11-28,5.4,6.717,7.07
2000-11-29,5.48,6.728,7.093
2000-11-30,5.48,6.737,7.094
2000-12-01,5.48,6.734,7.078
2000-12-02,5.56,6.722,7.059
2000-12-03,5.48,6.707,7.042
2000-12-04,5.4,6.691,7.025
2000-12-05,5.4,6.69,7.035
2000-12-06,5.4,6.697,7.051
2000-12-07,5.4,6.7,7.047
2000-12-08,5.4,6.694,7.027
2000-12-09,5.33,6.679,6.998
2000-12-10,5.33,6.697,7.045
2000-12-11,5.4,6.743,7.132
2000-12-12,5.48,6.794,7.191
2000-12-13,5.635,6.85,7.248
2000-12-14,5.865,6.945,7.37
2000-12-15,6.33,7.091,7.553
2000-12-16,6.795,7.3,7.806
2000-12-17,7.115,7.533,8.056
2000-12-18,7.445,7.74,8.215
2000-12-19,7.61,7.901,8.303
2000-12-20,7.445,8.011,8.339
2000-12-21,7.115,8.075,8.334
2000-12-22,6.785,8.102,8.307
2000-12-23,6.51,8.102,8.271
2000-12-24,6.18,8.086,8.231
2000-12-25,5.76,8.059,8.188
2000-12-26,5.355,8.026,8.145
2000-12-27,5.025,7.989,8.1
2000-12-28,5.185,7.95,8.055
2000-12-29,5.73,7.91,8.01
2000-12-30,5.99,7.869,7.964
2000-12-31,6.08,7.828,7.919
2001-01-01,6.245,7.791,7.882
2001-01-02,6.585,7.756,7.845
2001-01-03,7.245,7.719,7.804
2001-01-04,8.035,7.728,7.845
2001-01-05,8.865,7.897,8.147
2001-01-06,9.65,8.163,8.491
2001-01-07,10.55,8.521,8.874
2001-01-08,11.8,8.926,9.282
2001-01-09,13.2,9.469,9.864
2001-01-10,14.4,10.04,10.4
2001-01-11,15.35,10.54,10.74
2001-01-12,15.8,10.89,10.91
2001-01-13,15.65,11.12,10.96
2001-01-14,15.5,11.23,10.95
2001-01-15,15.45,11.29,10.92
2001-01-16,15.25,11.31,10.9
2001-01-17,14.7,11.31,10.86
2001-01-18,14.1,11.29,10.82
2001-01-19,13.5,11.26,10.77
2001-01-20,12.85,11.21,10.71
2001-01-21,12.3,11.17,10.66
2001-01-22,11.7,11.12,10.6
2001-01-23,11.1,11.07,10.54
2001-01-24,10.45,11.02,10.48
2001-01-25,10.1,10.96,10.42
2001-01-26,10.05,10.9,10.36
2001-01-27,10.05,10.88,10.35
2001-01-28,10.25,10.91,10.41
2001-01-29,10.65,11.0,10.55
2001-01-30,10.95,11.11,10.66
2001-01-31,11.2,11.2,10.7
2001-02-01,11.4,11.25,10.69
2001-02-02,10.75,11.25,10.64
2001-02-03,9.71,11.23,10.58
2001-02-04,9.105,11.19,10.52
2001-02-05,8.765,11.14,10.46
2001-02-06,8.41,11.08,10.39
2001-02-07,8.415,11.11,10.47
2001-02-08,8.955,11.32,10.79
2001-02-09,9.29,11.68,11.22
2001-02-10,9.625,12.13,11.66
2001-02-11,10.16,12.54,11.98
2001-02-12,10.65,12.86,12.13
2001-02-13,11.2,13.11,12.25
2001-02-14,11.55,13.37,12.45
2001-02-15,11.5,13.63,12.63
2001-02-16,11.4,13.81,12.7
2001-02-17,11.5,13.92,12.71
2001-02-18,11.6,13.97,12.68
2001-02-19,11.5,13.98,12.63
2001-02-20,11.15,13.97,12.58
2001-02-21,10.7,13.93,12.52
2001-02-22,10.8,14.01,12.64
2001-02-23,11.25,14.11,12.74
2001-02-24,11.5,14.17,12.75
2001-02-25,11.6,14.19,12.71
2001-02-26,11.4,14.17,12.65
2001-02-27,10.9,14.13,12.58
2001-02-28,10.5,14.07,12.51
2001-03-01,10.06,14.01,12.44
2001-03-02,9.31,13.94,12.37
2001-03-03,8.835,13.88,12.33
2001-03-04,8.65,13.85,12.32
2001-03-05,8.68,14.09,12.69
2001-03-06,8.935,14.42,13.03
2001-03-07,9.265,14.67,13.14
2001-03-08,9.74,14.79,13.14
2001-03-09,10.24,14.84,13.1
2001-03-10,10.7,14.93,13.17
2001-03-11,11.6,15.16,13.46
2001-03-12,13.2,15.62,14.0
2001-03-13,14.6,16.18,14.53
2001-03-14,15.45,16.84,15.08
2001-03-15,16.1,17.43,15.47
2001-03-16,16.4,17.83,15.63
2001-03-17,16.4,18.06,15.67
2001-03-18,16.3,18.18,15.66
2001-03-19,16.1,18.23,15.62
2001-03-20,16.1,18.33,15.72
2001-03-21,16.4,18.49,15.9
2001-03-22,16.7,18.64,16.01
2001-03-23,16.7,18.73,16.02
2001-03-24,16.8,18.75,15.98
2001-03-25,16.9,18.7,15.91
2001-03-26,16.8,18.62,15.83
2001-03-27,16.5,18.5,15.75
2001-03-28,15.55,18.36,15.65
2001-03-29,14.1,18.2,15.55
2001-03-30,12.45,18.03,15.44
2001-03-31,11.25,17.83,15.32
2001-04-01,10.55,17.62,15.2
2001-04-02,10.1,17.4,15.08
2001-04-03,9.73,17.18,14.95
2001-04-04,9.55,16.96,14.82
2001-04-05,9.64,16.74,14.69
2001-04-06,9.55,16.54,14.55
2001-04-07,9.46,16.35,14.42
2001-04-08,9.46,16.19,14.31
2001-04-09,9.64,16.04,14.19
2001-04-10,9.82,15.89,14.06
2001-04-11,9.91,15.72,13.93
2001-04-12,10.25,15.58,13.82
2001-04-13,10.95,15.46,13.72
2001-04-14,11.7,15.36,13.62
2001-04-15,12.0,15.26,13.52
2001-04-16,12.0,15.16,13.42
2001-04-17,12.0,15.04,13.31
2001-04-18,12.0,14.91,13.2
2001-04-19,11.9,14.77,13.09
2001-04-20,11.8,14.62,12.97
2001-04-21,11.55,14.47,12.86
2001-04-22,11.0,14.32,12.75
2001-04-23,10.6,14.2,12.65
2001-04-24,10.7,14.09,12.55
2001-04-25,11.1,14.06,12.55
2001-04-26,11.45,13.98,12.46
2001-04-27,11.6,13.9,12.36
2001-04-28,11.8,14.03,12.55
2001-04-29,12.0,14.05,12.53
2001-04-30,11.9,14.01,12.45
2001-05-01,11.55,13.92,12.34
2001-05-02,10.65,13.78,12.21
2001-05-03,9.55,13.61,12.07
2001-05-04,8.955,13.41,11.93
2001-05-05,8.515,13.2,11.79
2001-05-06,8.0,13.01,11.65
2001-05-07,7.78,12.83,11.51
2001-05-08,7.78,12.66,11.39
2001-05-09,7.56,12.51,11.27
2001-05-10,7.2,12.36,11.15
2001-05-11,6.845,12.22,11.03
2001-05-12,6.56,12.09,10.92
2001-05-13,6.415,11.95,10.8
2001-05-14,6.34,11.83,10.7
2001-05-15,6.555,11.71,10.59
2001-05-16,6.915,11.59,10.5
2001-05-17,6.99,11.48,10.39
2001-05-18,6.775,11.36,10.29
2001-05-19,6.7,11.24,10.18
2001-05-20,6.7,11.13,10.09
2001-05-21,6.63,11.02,10.0
2001-05-22,6.485,10.93,9.92
2001-05-23,6.27,10.83,9.828
2001-05-24,6.2,10.73,9.734
2001-05-25,6.135,10.62,9.634
2001-05-26,6.005,10.51,9.528
2001-05-27,5.94,10.39,9.425
2001-05-28,5.94,10.28,9.324
2001-05-29,5.87,10.17,9.228
2001-05-30,5.935,10.06,9.142
2001-05-31,6.07,9.967,9.067
2001-06-01,6.005,9.883,8.997
2001-06-02,5.94,9.805,8.928
2001-06-03,5.87,9.725,8.85
2001-06-04,5.87,9.638,8.77
2001-06-05,6.005,9.553,8.696
2001-06-06,5.935,9.468,8.616
2001-06-07,5.735,9.377,8.528
2001-06-08,5.605,9.279,8.436
2001-06-09,5.54,9.179,8.346
2001-06-10,5.54,9.082,8.265
2001-06-11,5.54,8.995,8.196
2001-06-12,5.605,8.915,8.123
2001-06-13,5.67,8.834,8.053
2001-06-14,5.67,8.76,7.99
2001-06-15,5.67,8.687,7.92
2001-06-16,5.605,8.605,7.835
2001-06-17,5.54,8.512,7.746
2001-06-18,5.54,8.416,7.66
2001-06-19,5.475,8.325,7.586
2001-06-20,5.41,8.242,7.515
2001-06-21,5.41,8.163,7.446
2001-06-22,5.345,8.085,7.372
2001-06-23,5.28,8.004,7.297
2001-06-24,5.28,7.924,7.229
2001-06-25,5.345,7.85,7.168
2001-06-26,5.41,7.782,7.109
2001-06-27,5.41,7.717,7.053
2001-06-28,5.41,7.656,6.998
2001-06-29,5.41,7.589,6.927
2001-06-30,5.345,7.511,6.846
2001-07-01,5.28,7.424,6.763
2001-07-02,5.28,7.335,6.685
2001-07-03,5.28,7.253,6.62
2001-07-04,5.28,7.183,6.568
2001-07-05,5.54,7.125,6.523
2001-07-06,5.8,7.074,6.479
2001-07-07,5.67,7.021,6.424
2001-07-08,5.475,6.959,6.355
2001-07-09,5.74,6.885,6.281
2001-07-10,6.28,6.809,6.218
2001-07-11,6.915,6.745,6.172
2001-07-12,7.415,6.692,6.133
2001-07-13,7.635,6.646,6.094
2001-07-14,7.85,6.603,6.055
2001-07-15,7.63,6.56,6.015
2001-07-16,7.055,6.513,5.962
2001-07-17,6.63,6.453,5.895
2001-07-18,6.345,6.383,5.825
2001-07-19,6.07,6.309,5.755
2001-07-20,5.87,6.234,5.692
2001-07-21,5.735,6.165,5.633
2001-07-22,5.67,6.098,5.572
2001-07-23,5.67,6.033,5.518
2001-07-24,5.735,5.975,5.471
2001-07-25,5.8,5.926,5.443
2001-07-26,5.935,5.886,5.434
2001-07-27,6.07,5.871,5.48
2001-07-28,6.07,5.905,5.612
2001-07-29,6.005,5.939,5.696
2001-07-30,5.94,5.955,5.712
2001-07-31,5.94,5.948,5.691
2001-08-01,5.805,5.926,5.656
2001-08-02,5.54,5.889,5.606
2001-08-03,5.345,5.839,5.549
2001-08-04,5.21,5.783,5.492
2001-08-05,5.14,5.723,5.432
2001-08-06,5.21,5.663,5.379
2001-08-07,5.21,5.611,5.338
2001-08-08,5.21,5.566,5.301
2001-08-09,5.21,5.525,5.258
2001-08-10,5.14,5.478,5.205
2001-08-11,5.885,5.477,5.274
2001-08-12,6.775,5.488,5.341
2001-08-13,6.63,5.491,5.358
2001-08-14,6.27,5.483,5.341
2001-08-15,6.07,5.464,5.312
2001-08-16,5.87,5.437,5.278
2001-08-17,5.735,5.406,5.242
2001-08-18,5.54,5.369,5.195
2001-08-19,5.345,5.322,5.136
2001-08-20,5.21,5.266,5.078
2001-08-21,5.075,5.209,5.023
2001-08-22,4.945,5.151,4.965
2001-08-23,4.945,5.092,4.907
2001-08-24,4.945,5.035,4.859
2001-08-25,4.88,4.985,4.816
2001-08-26,4.88,4.937,4.769
2001-08-27,4.83,4.89,4.723
2001-08-28,4.83,4.843,4.677
2001-08-29,4.945,4.797,4.635
2001-08-30,5.075,4.755,4.601
2001-08-31,5.14,4.719,4.571
2001-09-01,5.14,4.687,4.54
2001-09-02,5.14,4.653,4.503
2001-09-03,5.075,4.616,4.465
2001-09-04,5.01,4.579,4.43
2001-09-05,5.01,4.545,4.4
2001-09-06,4.945,4.515,4.372
2001-09-07,4.88,4.486,4.344
2001-09-08,5.01,4.47,4.345
2001-09-09,5.54,4.458,4.348
2001-09-10,5.94,4.443,4.338
2001-09-11,5.87,4.432,4.336
2001-09-12,5.87,4.425,4.346
2001-09-13,6.43,4.552,4.63
2001-09-14,7.57,4.73,4.974
2001-09-15,8.515,4.899,5.215
2001-09-16,8.955,5.072,5.415
2001-09-17,9.1,5.269,5.634
2001-09-18,9.19,5.526,5.952
2001-09-19,10.09,5.934,6.52
2001-09-20,12.5,6.525,7.324
2001-09-21,14.95,7.164,8.047
2001-09-22,16.1,7.714,8.46
2001-09-23,17.0,8.187,8.776
2001-09-24,18.7,8.706,9.248
2001-09-25,20.0,9.175,9.626
2001-09-26,19.9,9.522,9.802
2001-09-27,18.85,9.738,9.85
2001-09-28,17.15,9.851,9.838
2001-09-29,15.65,9.898,9.805
2001-09-30,14.7,9.907,9.768
2001-10-01,13.7,9.89,9.723
2001-10-02,12.9,9.93,9.794
2001-10-03,12.8,10.03,9.944
2001-10-04,12.8,10.14,10.06
2001-10-05,12.8,10.27,10.17
2001-10-06,12.8,10.36,10.24
2001-10-07,12.7,10.42,10.24
2001-10-08,12.35,10.43,10.22
2001-10-09,11.7,10.44,10.21
2001-10-10,11.25,10.44,10.2
2001-10-11,10.8,10.43,10.18
2001-10-12,10.6,10.43,10.18
2001-10-13,10.6,10.43,10.18
2001-10-14,10.45,10.42,10.16
2001-10-15,10.3,10.4,10.12
2001-10-16,10.01,10.37,10.07
2001-10-17,9.64,10.33,10.01
2001-10-18,9.28,10.29,9.955
2001-10-19,9.1,10.23,9.895
2001-10-20,9.025,10.18,9.835
2001-10-21,8.73,10.12,9.774
2001-10-22,8.435,10.07,9.712
2001-10-23,8.29,10.01,9.65
2001-10-24,8.22,9.948,9.588
2001-10-25,8.145,9.887,9.525
2001-10-26,7.995,9.826,9.461
2001-10-27,7.85,9.764,9.398
2001-10-28,7.78,9.702,9.334
2001-10-29,7.85,9.639,9.269
2001-10-30,7.995,9.604,9.264
2001-10-31,8.51,9.784,9.586
2001-11-01,9.205,10.1,9.997
2001-11-02,9.83,10.43,10.3
2001-11-03,10.3,10.68,10.45
2001-11-04,10.45,10.83,10.47
2001-11-05,10.16,10.9,10.44
2001-11-06,9.64,10.93,10.42
2001-11-07,9.37,10.96,10.42
2001-11-08,9.19,11.13,10.64
2001-11-09,9.28,11.45,11.04
2001-11-10,9.55,11.79,11.36
2001-11-11,9.64,12.06,11.5
2001-11-12,9.55,12.22,11.53
2001-11-13,9.46,12.31,11.5
2001-11-14,9.46,12.36,11.46
2001-11-15,9.28,12.36,11.41
2001-11-16,9.1,12.37,11.39
2001-11-17,9.025,12.38,11.4
2001-11-18,8.88,12.4,11.41
2001-11-19,8.81,12.43,11.42
2001-11-20,8.81,12.48,11.46
2001-11-21,8.81,12.51,11.46
2001-11-22,8.81,12.55,11.48
2001-11-23,8.955,12.84,11.87
2001-11-24,9.65,13.25,12.31
2001-11-25,10.8,13.64,12.59
2001-11-26,11.6,13.92,12.71
2001-11-27,11.8,14.09,12.72
2001-11-28,11.7,14.17,12.69
2001-11-29,11.5,14.2,12.63
2001-11-30,11.25,14.18,12.56
2001-12-01,10.9,14.15,12.49
2001-12-02,10.45,14.09,12.42
2001-12-03,10.1,14.03,12.35
2001-12-04,9.91,13.96,12.27
2001-12-05,9.53,13.89,12.19
2001-12-06,9.14,13.81,12.12
2001-12-07,8.965,13.73,12.04
2001-12-08,8.7,13.65,11.96
2001-12-09,8.545,13.57,11.88
2001-12-10,8.38,13.48,11.8
2001-12-11,8.18,13.4,11.71
2001-12-12,8.11,13.31,11.63
2001-12-13,7.97,13.22,11.55
2001-12-14,7.9,13.13,11.47
2001-12-15,7.765,13.04,11.38
2001-12-16,7.63,12.95,11.3
2001-12-17,7.63,12.86,11.22
2001-12-18,7.565,12.76,11.13
2001-12-19,7.5,12.67,11.05
2001-12-20,7.41,12.59,10.99
2001-12-21,7.38,12.51,10.92
2001-12-22,7.44,12.43,10.84
2001-12-23,7.32,12.35,10.75
2001-12-24,7.14,12.26,10.67
2001-12-25,7.08,12.18,10.59
2001-12-26,7.14,12.1,10.53
2001-12-27,7.375,12.07,10.54
2001-12-28,7.67,12.05,10.53
2001-12-29,7.965,12.01,10.48
2001-12-30,8.26,11.99,10.46
2001-12-31,8.45,11.96,10.44
2002-01-01,8.39,11.93,10.39
2002-01-02,8.39,11.88,10.32
2002-01-03,8.39,11.81,10.25
2002-01-04,8.2,11.74,10.17
2002-01-05,8.08,11.67,10.09
