Date,Qobs,sim1,sim2
2000-03-25,26.7,31.51,29.6
2000-03-26,25.63,31.98,29.39
2000-03-27,24.75,31.57,28.78
2000-03-28,24.3,31.09,28.94
2000-03-29,24.45,35.69,37.48
2000-03-30,25.2,49.07,43.57
2000-03-31,26.25,53.69,44.15
2000-04-01,26.7,53.68,43.69
2000-04-02,26.1,51.29,41.03
2000-04-03,24.9,46.55,37.47
2000-04-04,23.7,41.68,34.3
2000-04-05,22.5,37.54,31.7
2000-04-06,22.65,35.52,33.2
2000-04-07,24.9,39.74,37.99
2000-04-08,27.9,43.23,37.64
2000-04-09,29.7,40.99,35.08
2000-04-10,29.55,37.77,32.83
2000-04-11,28.35,35.0,30.97
2000-04-12,26.7,32.68,29.4
2000-04-13,24.75,30.78,28.12
2000-04-14,23.1,29.21,27.05
2000-04-15,22.05,27.77,25.91
2000-04-16,21.6,26.2,24.51
2000-04-17,21.0,24.46,22.96
2000-04-18,20.1,22.78,21.54
2000-04-19,19.5,21.38,20.44
2000-04-20,18.75,20.33,19.66
2000-04-21,18.0,19.56,19.1
2000-04-22,17.25,19.01,18.68
2000-04-23,16.1,18.6,18.36
2000-04-24,15.1,18.27,18.1
2000-04-25,14.95,18.01,17.88
2000-04-26,15.25,17.83,17.8
2000-04-27,15.85,17.87,18.2
2000-04-28,16.15,18.22,18.83
2000-04-29,15.4,18.57,18.97
2000-04-30,14.55,18.56,18.57
2000-05-01,13.8,18.17,17.93
2000-05-02,12.9,17.65,17.36
2000-05-03,12.25,17.18,16.94
2000-05-04,11.6,16.81,16.63
2000-05-05,11.05,16.53,16.4
2000-05-06,10.9,16.31,16.21
2000-05-07,10.8,16.13,16.04
2000-05-08,10.7,15.97,15.89
2000-05-09,10.7,15.82,15.75
2000-05-10,10.45,15.68,15.61
2000-05-11,10.2,15.55,15.5
2000-05-12,10.2,15.44,15.47
2000-05-13,10.05,15.36,15.44
2000-05-14,9.775,15.25,15.28
2000-05-15,9.525,15.11,15.08
2000-05-16,9.025,14.96,14.9
2000-05-17,8.4,14.81,14.75
2000-05-18,8.025,14.67,14.6
2000-05-19,8.025,14.54,14.48
2000-05-20,8.9,14.42,14.41
2000-05-21,10.02,14.32,14.42
2000-05-22,10.65,14.23,14.44
2000-05-23,10.9,14.16,14.55
2000-05-24,11.2,14.17,14.97
2000-05-25,11.85,14.29,15.49
2000-05-26,12.2,14.48,15.7
2000-05-27,11.95,14.6,15.57
2000-05-28,11.45,14.54,15.17
2000-05-29,10.95,14.32,14.67
2000-05-30,10.55,14.02,14.25
2000-05-31,10.55,13.76,14.04
2000-06-01,10.7,13.59,14.0
2000-06-02,10.7,13.49,14.01
2000-06-03,10.55,13.43,13.95
2000-06-04,10.02,13.33,13.72
2000-06-05,9.525,13.17,13.43
2000-06-06,9.275,12.98,13.17
2000-06-07,9.025,12.8,12.98
2000-06-08,9.15,12.65,12.83
2000-06-09,9.4,12.52,12.73
2000-06-10,9.275,12.41,12.64
2000-06-11,9.025,12.31,12.52
2000-06-12,8.65,12.2,12.39
2000-06-13,8.025,12.1,12.27
2000-06-14,7.525,11.99,12.16
2000-06-15,7.28,11.89,12.06
2000-06-16,7.04,11.8,12.01
2000-06-17,7.41,11.7,12.03
2000-06-18,8.275,11.62,12.05
2000-06-19,8.4,11.53,12.01
2000-06-20,8.025,11.44,11.9
2000-06-21,8.025,11.35,11.75
2000-06-22,7.775,11.26,11.57
2000-06-23,7.28,11.16,11.4
2000-06-24,7.16,11.07,11.26
2000-06-25,7.04,10.98,11.14
2000-06-26,6.92,10.89,11.04
2000-06-27,6.8,10.8,10.94
2000-06-28,6.68,10.71,10.86
2000-06-29,6.56,10.63,10.77
2000-06-30,6.44,10.54,10.68
2000-07-01,6.44,10.46,10.59
2000-07-02,6.32,10.38,10.5
2000-07-03,6.2,10.3,10.42
2000-07-04,6.2,10.21,10.33
2000-07-05,6.68,10.14,10.28
2000-07-06,7.655,10.06,10.22
2000-07-07,9.675,9.988,10.19
2000-07-08,11.35,9.91,10.14
2000-07-09,11.5,9.892,10.31
2000-07-10,11.5,9.884,10.36
2000-07-11,11.5,9.826,10.37
2000-07-12,11.35,9.753,10.35
2000-07-13,10.8,9.69,10.34
2000-07-14,10.02,9.625,10.31
2000-07-15,9.4,9.553,10.26
2000-07-16,9.15,9.481,10.18
2000-07-17,10.17,9.501,10.36
2000-07-18,11.05,9.701,10.92
2000-07-19,13.15,9.945,11.39
2000-07-20,15.85,10.13,11.63
2000-07-21,16.0,10.31,11.68
2000-07-22,15.15,10.4,11.58
2000-07-23,13.8,10.39,11.41
2000-07-24,12.75,10.3,11.2
2000-07-25,12.5,10.17,10.98
2000-07-26,12.25,10.0,10.73
2000-07-27,12.0,9.828,10.54
2000-07-28,12.4,9.689,10.49
2000-07-29,13.95,9.644,10.6
2000-07-30,21.8,11.15,13.65
2000-07-31,37.1,13.69,16.45
2000-08-01,56.65,15.75,17.68
2000-08-02,70.3,17.11,18.21
2000-08-03,71.1,17.8,18.26
2000-08-04,66.5,17.87,17.87
2000-08-05,60.95,17.78,18.1
2000-08-06,53.8,18.27,18.95
2000-08-07,44.85,19.32,19.86
2000-08-08,39.0,20.22,20.35
2000-08-09,39.2,20.67,20.45
2000-08-10,43.6,20.73,20.31
2000-08-11,47.1,20.52,19.98
2000-08-12,44.3,20.09,19.49
2000-08-13,37.55,19.5,18.94
2000-08-14,31.9,18.84,18.35
2000-08-15,28.2,18.07,17.59
2000-08-16,25.95,17.21,16.79
2000-08-17,24.0,16.4,16.13
2000-08-18,21.45,15.74,15.64
2000-08-19,20.1,15.24,15.29
2000-08-20,20.1,14.87,15.02
2000-08-21,19.5,14.59,14.8
2000-08-22,18.15,14.36,14.62
2000-08-23,16.85,14.18,14.46
2000-08-24,16.0,14.02,14.32
2000-08-25,15.55,13.88,14.18
2000-08-26,14.85,13.75,14.05
2000-08-27,14.05,13.62,13.93
2000-08-28,13.65,13.5,13.81
2000-08-29,13.65,13.38,13.69
2000-08-30,13.4,13.27,13.59
2000-08-31,13.0,13.19,13.57
2000-09-01,13.0,13.15,13.61
2000-09-02,12.9,13.13,13.58
2000-09-03,12.5,13.07,13.45
2000-09-04,12.2,12.96,13.28
2000-09-05,13.0,12.82,13.13
2000-09-06,14.45,12.71,13.12
2000-09-07,14.95,12.69,13.26
2000-09-08,14.15,12.74,13.38
2000-09-09,13.15,12.78,13.35
2000-09-10,12.65,12.72,13.15
2000-09-11,12.35,12.56,12.86
2000-09-12,12.35,12.34,12.55
2000-09-13,12.25,12.1,12.29
2000-09-14,12.0,11.88,12.08
2000-09-15,12.1,11.71,11.93
2000-09-16,12.35,11.57,11.8
2000-09-17,13.0,11.44,11.69
2000-09-18,15.05,11.57,12.06
2000-09-19,18.05,11.73,12.38
2000-09-20,19.65,11.9,12.79
2000-09-21,19.2,12.1,13.1
2000-09-22,18.0,12.27,13.21
2000-09-23,17.0,12.33,13.17
2000-09-24,16.0,12.3,13.06
2000-09-25,15.25,12.21,12.91
2000-09-26,14.95,12.08,12.71
2000-09-27,14.95,11.92,12.47
2000-09-28,14.95,11.73,12.21
2000-09-29,14.45,11.52,11.93
2000-09-30,13.95,11.3,11.63
2000-10-01,13.4,11.07,11.34
2000-10-02,12.75,10.85,11.08
2000-10-03,12.5,10.65,10.89
2000-10-04,12.65,10.49,10.77
2000-10-05,12.8,10.39,10.74
2000-10-06,12.8,10.32,10.74
2000-10-07,13.05,10.28,10.7
2000-10-08,13.4,10.22,10.6
2000-10-09,13.4,10.14,10.49
2000-10-10,13.15,10.04,10.35
2000-10-11,12.9,9.933,10.22
2000-10-12,12.65,9.825,10.11
2000-10-13,12.5,9.721,9.994
2000-10-14,12.25,9.621,9.88
2000-10-15,11.6,9.524,9.77
2000-10-16,11.05,9.43,9.669
2000-10-17,11.3,9.341,9.578
2000-10-18,11.7,9.257,9.494
2000-10-19,11.6,9.179,9.417
2000-10-20,11.6,9.107,9.359
2000-10-21,11.85,9.044,9.317
2000-10-22,12.0,8.986,9.272
2000-10-23,11.75,8.928,9.216
2000-10-24,11.5,8.866,9.142
2000-10-25,11.2,8.797,9.054
2000-10-26,10.9,8.721,8.959
2000-10-27,11.05,8.643,8.874
2000-10-28,11.45,8.574,8.843
2000-10-29,11.7,8.531,8.893
2000-10-30,11.6,8.516,8.957
2000-10-31,11.35,8.511,8.975
2000-11-01,11.05,8.494,8.945
2000-11-02,11.2,8.461,8.899
2000-11-03,11.85,8.426,8.925
2000-11-04,12.75,8.421,9.065
2000-11-05,13.55,8.648,9.696
2000-11-06,14.9,9.146,10.57
2000-11-07,16.7,9.643,11.1
2000-11-08,17.7,10.14,11.53
2000-11-09,17.7,10.62,11.85
2000-11-10,17.1,10.98,12.02
2000-11-11,16.25,11.19,12.07
2000-11-12,15.25,11.3,12.06
2000-11-13,14.3,11.33,12.0
2000-11-14,13.65,11.3,11.92
2000-11-15,13.5,11.24,11.83
2000-11-16,13.9,11.16,11.74
2000-11-17,15.45,11.31,12.13
2000-11-18,17.45,11.63,12.55
2000-11-19,18.75,11.99,12.85
2000-11-20,18.6,12.29,13.02
2000-11-21,17.55,12.48,13.05
2000-11-22,16.55,12.58,13.04
2000-11-23,16.0,12.62,13.02
2000-11-24,15.7,12.61,12.95
2000-11-25,15.25,12.56,12.87
2000-11-26,14.7,12.48,12.78
2000-11-27,14.3,12.58,13.02
2000-11-28,14.55,12.8,13.3
2000-11-29,14.7,13.0,13.42
2000-11-30,14.35,13.12,13.44
2000-12-01,13.8,13.16,13.4
2000-12-02,13.5,13.14,13.31
2000-12-03,13.4,13.07,13.2
2000-12-04,13.05,12.98,13.1
2000-12-05,12.9,12.88,12.99
2000-12-06,13.0,12.77,12.87
2000-12-07,12.9,12.65,12.75
2000-12-08,12.65,12.53,12.62
2000-12-09,12.35,12.4,12.49
2000-12-10,12.35,12.37,12.55
2000-12-11,12.65,12.46,12.71
2000-12-12,13.05,12.63,12.96
2000-12-13,13.4,12.92,13.29
2000-12-14,13.4,13.24,13.53
2000-12-15,13.4,13.55,13.76
2000-12-16,13.4,13.9,14.05
2000-12-17,13.8,14.45,14.74
2000-12-18,15.45,15.25,15.57
2000-12-19,17.45,15.97,16.07
2000-12-20,18.45,16.43,16.25
2000-12-21,18.0,16.63,16.27
2000-12-22,16.85,16.68,16.2
2000-12-23,15.45,16.63,16.09
2000-12-24,14.2,16.52,15.95
2000-12-25,13.4,16.38,15.79
2000-12-26,12.9,16.21,15.63
2000-12-27,12.65,16.03,15.46
2000-12-28,12.75,15.84,15.28
2000-12-29,13.9,15.91,15.52
2000-12-30,15.8,16.04,15.65
2000-12-31,17.1,16.44,16.27
2001-01-01,17.25,16.97,16.64
2001-01-02,16.85,17.26,16.69
2001-01-03,16.3,17.33,16.63
2001-01-04,16.0,17.37,16.66
2001-01-05,16.7,17.43,16.75
2001-01-06,18.3,17.6,16.95
2001-01-07,19.95,18.02,17.41
2001-01-08,22.05,18.75,18.06
2001-01-09,25.5,20.44,19.58
2001-01-10,28.95,23.52,20.98
2001-01-11,31.15,26.41,21.69
2001-01-12,31.85,26.86,21.7
2001-01-13,30.55,25.84,21.43
2001-01-14,27.6,24.62,21.14
2001-01-15,24.3,23.62,20.85
2001-01-16,21.6,22.85,20.56
2001-01-17,19.8,22.25,20.27
2001-01-18,18.9,21.76,19.98
2001-01-19,17.85,21.34,19.7
2001-01-20,16.55,20.97,19.44
2001-01-21,15.85,20.65,19.19
2001-01-22,15.4,20.34,18.95
2001-01-23,14.85,20.06,18.71
2001-01-24,14.2,19.78,18.48
2001-01-25,13.65,19.51,18.25
2001-01-26,14.15,19.39,18.3
2001-01-27,15.7,19.99,19.12
2001-01-28,17.3,21.59,20.19
2001-01-29,17.85,23.22,20.78
2001-01-30,17.4,23.83,20.85
2001-01-31,16.85,23.55,20.67
2001-02-01,16.3,22.98,20.44
2001-02-02,15.85,22.41,20.21
2001-02-03,15.55,21.94,19.98
2001-02-04,15.1,21.52,19.73
2001-02-05,14.55,21.14,19.47
2001-02-06,14.55,20.88,19.37
2001-02-07,16.4,21.43,20.12
2001-02-08,19.2,23.33,21.4
2001-02-09,20.55,25.51,22.24
2001-02-10,20.4,26.72,22.69
2001-02-11,20.25,26.98,22.7
2001-02-12,20.25,26.34,22.28
2001-02-13,19.5,25.25,21.76
2001-02-14,18.75,24.21,21.34
2001-02-15,18.3,23.41,21.03
2001-02-16,17.7,22.82,20.75
2001-02-17,17.1,22.33,20.46
2001-02-18,16.7,21.87,20.14
2001-02-19,16.15,21.44,19.81
2001-02-20,15.55,21.02,19.48
2001-02-21,15.85,20.66,19.28
2001-02-22,17.15,21.0,19.95
2001-02-23,18.6,22.48,21.23
2001-02-24,19.2,24.29,21.93
2001-02-25,18.75,24.69,21.6
2001-02-26,17.3,23.98,21.04
2001-02-27,16.0,23.04,20.48
2001-02-28,15.4,22.16,19.97
2001-03-01,14.85,21.39,19.5
2001-03-02,14.45,20.7,19.04
2001-03-03,14.45,20.09,18.61
2001-03-04,14.7,19.55,18.23
2001-03-05,15.4,19.14,18.01
2001-03-06,17.0,19.01,18.12
2001-03-07,18.75,19.15,18.43
2001-03-08,19.5,19.41,18.67
2001-03-09,19.5,19.59,18.73
2001-03-10,19.65,19.67,18.77
2001-03-11,19.95,19.82,19.18
2001-03-12,19.95,20.58,20.01
2001-03-13,19.8,21.56,20.33
2001-03-14,19.8,22.11,20.58
2001-03-15,19.8,22.69,20.87
2001-03-16,19.5,23.09,21.24
2001-03-17,19.2,24.11,21.98
2001-03-18,19.65,25.43,23.12
2001-03-19,21.3,29.69,27.26
2001-03-20,23.85,36.67,30.39
2001-03-21,26.1,38.21,29.58
2001-03-22,26.7,35.26,27.28
2001-03-23,25.35,31.44,25.06
2001-03-24,23.55,28.2,23.37
2001-03-25,23.11,26.43,23.3
2001-03-26,24.45,27.42,25.67
2001-03-27,27.0,30.52,27.14
2001-03-28,28.8,30.56,25.93
2001-03-29,28.5,28.48,24.28
2001-03-30,27.0,26.22,22.85
2001-03-31,25.35,24.35,21.73
2001-04-01,23.7,22.99,21.05
2001-04-02,22.05,22.2,20.79
2001-04-03,20.85,21.83,20.76
2001-04-04,19.95,21.63,20.64
2001-04-05,18.9,21.32,20.3
2001-04-06,18.0,20.8,19.78
2001-04-07,17.4,20.1,19.13
2001-04-08,16.85,19.26,18.34
2001-04-09,16.45,18.33,17.54
2001-04-10,17.15,17.95,17.99
2001-04-11,19.95,19.17,20.5
2001-04-12,23.25,22.31,22.97
2001-04-13,24.75,24.4,23.16
2001-04-14,24.45,24.45,22.53
2001-04-15,23.85,23.83,22.08
2001-04-16,23.85,23.3,21.78
2001-04-17,24.15,22.89,21.52
2001-04-18,24.3,22.56,21.3
2001-04-19,23.85,22.24,21.05
2001-04-20,22.95,21.81,20.67
2001-04-21,24.45,21.79,21.45
2001-04-22,31.35,25.89,27.8
2001-04-23,46.45,47.67,50.42
2001-04-24,75.1,73.37,57.87
2001-04-25,101.3,84.02,66.79
2001-04-26,109.0,87.48,66.4
2001-04-27,107.0,78.66,58.36
2001-04-28,99.3,66.5,50.34
2001-04-29,87.5,55.8,43.36
2001-04-30,75.3,46.94,37.66
2001-05-01,63.4,39.82,32.98
2001-05-02,52.35,34.05,29.06
2001-05-03,43.45,29.5,25.97
2001-05-04,37.3,26.09,23.75
2001-05-05,33.25,23.63,22.21
2001-05-06,30.55,21.91,21.16
2001-05-07,28.5,20.76,20.58
2001-05-08,28.5,20.22,20.68
2001-05-09,30.05,20.38,21.63
2001-05-10,31.05,21.16,22.77
2001-05-11,31.9,21.86,22.96
2001-05-12,33.25,21.83,22.35
2001-05-13,33.95,21.19,21.37
2001-05-14,32.25,20.26,20.33
2001-05-15,29.15,19.31,19.4
2001-05-16,26.1,18.49,18.71
2001-05-17,23.85,17.88,18.23
2001-05-18,22.35,17.43,17.88
2001-05-19,22.05,17.13,17.7
2001-05-20,22.65,16.99,17.79
2001-05-21,22.2,17.03,17.99
2001-05-22,21.15,17.07,17.88
2001-05-23,19.95,16.92,17.51
2001-05-24,18.45,16.64,17.13
2001-05-25,17.25,16.34,16.82
2001-05-26,16.55,16.08,16.59
2001-05-27,16.0,15.86,16.39
2001-05-28,15.15,15.69,16.23
2001-05-29,14.7,15.53,16.09
2001-05-30,14.95,15.4,16.01
2001-05-31,15.4,15.31,16.01
2001-06-01,16.0,15.26,16.04
2001-06-02,16.85,15.24,16.13
2001-06-03,18.3,15.26,16.32
2001-06-04,19.35,15.3,16.39
2001-06-05,19.35,15.29,16.26
2001-06-06,18.6,15.17,16.0
2001-06-07,17.15,14.97,15.65
2001-06-08,15.7,14.71,15.27
2001-06-09,15.25,14.45,14.93
2001-06-10,16.1,14.22,14.7
2001-06-11,17.55,14.05,14.69
2001-06-12,18.3,14.0,14.95
2001-06-13,18.3,14.07,15.29
2001-06-14,18.3,14.17,15.46
2001-06-15,17.45,14.2,15.33
2001-06-16,16.0,14.08,14.96
2001-06-17,15.25,13.86,14.49
2001-06-18,15.25,13.58,14.07
2001-06-19,16.0,13.31,13.76
2001-06-20,17.15,13.1,13.55
2001-06-21,17.55,12.93,13.4
2001-06-22,16.85,12.8,13.3
2001-06-23,16.0,12.69,13.17
2001-06-24,16.55,12.58,13.08
2001-06-25,19.2,12.5,13.25
2001-06-26,22.8,12.52,13.67
2001-06-27,24.9,12.61,13.95
2001-06-28,24.6,12.66,13.91
2001-06-29,22.65,12.61,13.6
2001-06-30,20.85,12.44,13.16
2001-07-01,21.15,12.21,12.76
2001-07-02,26.95,11.99,12.46
2001-07-03,31.85,11.8,12.27
2001-07-04,30.1,11.66,12.15
2001-07-05,26.55,11.55,12.07
2001-07-06,22.95,11.46,12.03
2001-07-07,20.25,11.38,11.96
2001-07-08,18.3,11.3,11.82
2001-07-09,16.85,11.2,11.65
2001-07-10,16.0,11.09,11.51
2001-07-11,15.85,10.98,11.41
2001-07-12,15.7,10.89,11.33
2001-07-13,15.4,10.8,11.25
2001-07-14,15.0,10.71,11.15
2001-07-15,14.05,10.62,11.05
2001-07-16,13.15,10.54,10.94
2001-07-17,12.5,10.45,10.85
2001-07-18,13.15,10.6,11.63
2001-07-19,15.9,10.86,12.48
2001-07-20,19.2,11.24,13.42
2001-07-21,22.35,11.71,14.0
2001-07-22,25.2,12.15,14.36
2001-07-23,27.3,12.46,14.54
2001-07-24,28.5,12.98,15.5
2001-07-25,29.55,14.8,18.6
2001-07-26,31.35,17.92,21.99
2001-07-27,39.3,21.03,23.64
2001-07-28,58.8,23.6,24.98
2001-07-29,76.15,25.3,25.44
2001-07-30,83.25,25.46,24.93
2001-07-31,88.0,24.37,23.8
2001-08-01,86.8,22.79,22.46
2001-08-02,78.4,21.25,21.28
2001-08-03,69.0,20.01,20.41
2001-08-04,59.2,19.12,19.82
2001-08-05,49.6,18.56,19.59
2001-08-06,42.9,18.68,20.55
2001-08-07,39.2,19.67,21.94
2001-08-08,36.3,20.71,22.48
2001-08-09,33.75,21.11,22.34
2001-08-10,32.9,20.94,21.91
2001-08-11,37.7,20.72,21.94
2001-08-12,47.15,20.75,22.2
2001-08-13,53.25,20.97,22.42
2001-08-14,51.55,21.04,22.2
2001-08-15,45.65,20.71,21.56
2001-08-16,40.25,20.04,20.72
2001-08-17,35.45,19.22,19.88
2001-08-18,31.4,18.45,19.19
2001-08-19,28.65,17.84,18.69
2001-08-20,26.4,17.39,18.33
2001-08-21,24.15,17.06,18.06
2001-08-22,22.35,16.81,17.84
2001-08-23,21.9,16.62,17.7
2001-08-24,21.9,16.49,17.63
2001-08-25,21.6,16.4,17.57
2001-08-26,21.15,16.29,17.39
2001-08-27,20.4,16.12,17.17
2001-08-28,19.8,15.94,16.96
2001-08-29,19.35,15.77,16.78
2001-08-30,19.05,15.61,16.63
2001-08-31,18.9,15.48,16.56
2001-09-01,18.75,15.39,16.48
2001-09-02,18.6,15.29,16.33
2001-09-03,18.6,15.17,16.24
2001-09-04,18.75,15.1,16.26
2001-09-05,19.35,15.08,16.31
2001-09-06,20.55,15.08,16.36
2001-09-07,21.75,15.11,16.49
2001-09-08,22.05,15.17,16.66
2001-09-09,21.3,15.24,16.74
2001-09-10,20.4,15.28,16.78
2001-09-11,19.65,15.34,16.92
2001-09-12,19.05,15.37,16.95
2001-09-13,18.75,15.35,16.94
2001-09-14,18.45,15.31,16.87
2001-09-15,18.3,15.27,16.83
2001-09-16,19.65,15.38,17.16
2001-09-17,24.6,16.17,18.69
2001-09-18,31.35,17.21,19.74
2001-09-19,36.15,17.97,20.12
2001-09-20,38.4,18.37,20.14
2001-09-21,37.8,18.45,19.91
2001-09-22,35.0,18.29,19.54
2001-09-23,32.55,18.02,19.26
2001-09-24,30.85,17.84,19.22
2001-09-25,29.85,18.13,19.98
2001-09-26,29.85,18.73,20.65
2001-09-27,30.5,19.24,20.91
2001-09-28,31.7,19.49,20.86
2001-09-29,33.25,19.64,20.96
2001-09-30,34.65,19.73,21.01
2001-10-01,35.0,19.75,20.92
2001-10-02,33.6,19.65,20.69
2001-10-03,31.05,19.43,20.4
2001-10-04,28.95,19.14,20.06
2001-10-05,27.6,18.8,19.68
2001-10-06,26.7,18.47,19.38
2001-10-07,26.1,18.19,19.15
2001-10-08,25.5,17.93,18.86
2001-10-09,24.9,17.63,18.52
2001-10-10,24.45,17.28,18.15
2001-10-11,24.15,16.92,17.8
2001-10-12,23.55,16.57,17.46
2001-10-13,22.8,16.24,17.14
2001-10-14,22.35,15.93,16.85
2001-10-15,22.2,15.64,16.57
2001-10-16,22.2,15.34,16.23
2001-10-17,22.05,15.0,15.86
2001-10-18,21.9,14.65,15.49
2001-10-19,21.3,14.3,15.17
2001-10-20,20.4,14.0,14.89
2001-10-21,20.1,13.75,14.66
2001-10-22,19.8,13.54,14.45
2001-10-23,19.5,13.36,14.31
2001-10-24,19.8,13.26,14.28
2001-10-25,20.25,13.25,14.33
2001-10-26,20.25,13.28,14.36
2001-10-27,20.1,13.29,14.29
2001-10-28,19.96,13.22,14.14
2001-10-29,19.5,13.1,13.98
2001-10-30,19.2,13.01,13.99
2001-10-31,19.5,13.07,14.26
2001-11-01,19.8,13.33,14.64
2001-11-02,19.5,13.67,14.94
2001-11-03,18.9,13.96,15.15
2001-11-04,18.45,14.17,15.28
2001-11-05,18.3,14.3,15.34
2001-11-06,18.15,14.35,15.31
2001-11-07,17.85,14.33,15.24
2001-11-08,17.85,14.33,15.3
2001-11-09,18.3,14.68,16.04
2001-11-10,18.6,15.29,16.78
2001-11-11,18.45,15.88,17.21
2001-11-12,17.85,16.31,17.4
2001-11-13,17.1,16.53,17.44
2001-11-14,16.8,16.6,17.41
2001-11-15,16.8,16.6,17.35
2001-11-16,16.7,16.54,17.26
2001-11-17,16.45,16.53,17.27
2001-11-18,16.3,16.52,17.25
2001-11-19,16.15,16.52,17.26
2001-11-20,16.0,16.57,17.33
2001-11-21,16.55,16.72,17.53
2001-11-22,17.4,16.99,17.83
2001-11-23,18.15,17.57,18.62
2001-11-24,19.05,18.43,19.38
2001-11-25,19.95,19.26,19.82
2001-11-26,20.4,19.69,19.89
2001-11-27,20.1,19.73,19.77
2001-11-28,19.5,19.57,19.58
2001-11-29,18.9,19.4,19.47
2001-11-30,18.45,19.3,19.44
2001-12-01,18.75,19.25,19.4
2001-12-02,19.2,19.2,19.32
2001-12-03,18.9,19.1,19.18
2001-12-04,18.3,18.95,19.0
2001-12-05,17.7,18.76,18.8
2001-12-06,17.1,18.55,18.59
2001-12-07,16.7,18.34,18.39
2001-12-08,16.3,18.14,18.2
2001-12-09,15.3,17.95,18.02
2001-12-10,14.35,17.76,17.83
2001-12-11,13.85,17.57,17.64
2001-12-12,13.5,17.37,17.45
2001-12-13,13.15,17.17,17.24
2001-12-14,12.7,16.96,17.04
2001-12-15,12.25,16.75,16.84
2001-12-16,12.0,16.54,16.64
2001-12-17,12.1,16.34,16.45
2001-12-18,12.15,16.15,16.27
2001-12-19,12.1,15.98,16.12
2001-12-20,12.05,15.86,16.04
2001-12-21,11.85,15.78,15.98
2001-12-22,11.85,15.72,15.92
2001-12-23,12.0,15.67,15.86
2001-12-24,12.0,15.6,15.77
2001-12-25,12.1,15.5,15.65
2001-12-26,12.2,15.4,15.54
2001-12-27,12.2,15.32,15.48
2001-12-28,12.1,15.24,15.38
2001-12-29,12.3,15.14,15.27
2001-12-30,12.6,15.17,15.4
2001-12-31,12.6,15.24,15.47
2002-01-01,12.3,15.32,15.56
2002-01-02,11.85,15.4,15.6
2002-01-03,11.5,15.44,15.57
2002-01-04,11.0,15.41,15.48
2002-01-05,10.4,15.32,15.36
