Date,Qobs,sim1,sim2
2000-03-21,20.5,24.12,19.58
2000-03-22,19.6,23.83,19.45
2000-03-23,18.65,23.5,19.31
2000-03-24,17.7,23.15,19.18
2000-03-25,17.05,22.82,19.05
2000-03-26,16.38,22.52,18.93
2000-03-27,15.75,22.24,18.81
2000-03-28,15.4,21.97,18.68
2000-03-29,15.3,21.93,18.89
2000-03-30,15.75,22.33,19.28
2000-03-31,16.95,23.14,19.67
2000-04-01,18.1,24.08,19.94
2000-04-02,18.95,24.87,20.08
2000-04-03,19.4,25.3,20.11
2000-04-04,19.2,25.39,20.09
2000-04-05,18.35,25.2,20.01
2000-04-06,17.9,25.19,20.3
2000-04-07,20.2,28.17,22.79
2000-04-08,26.15,34.32,25.14
2000-04-09,34.55,40.19,26.28
2000-04-10,43.15,43.13,26.63
2000-04-11,50.8,43.33,26.6
2000-04-12,55.5,41.98,26.35
2000-04-13,56.2,39.94,25.99
2000-04-14,53.65,37.68,25.56
2000-04-15,46.6,35.42,25.06
2000-04-16,39.1,33.28,24.52
2000-04-17,34.55,31.32,23.97
2000-04-18,30.8,29.6,23.46
2000-04-19,29.5,28.12,23.0
2000-04-20,29.25,26.87,22.59
2000-04-21,26.8,25.82,22.23
2000-04-22,24.0,24.94,21.9
2000-04-23,22.45,24.2,21.61
2000-04-24,21.4,23.59,21.36
2000-04-25,20.4,23.09,21.14
2000-04-26,19.5,22.66,20.93
2000-04-27,18.45,22.3,20.75
2000-04-28,17.4,22.0,20.59
2000-04-29,16.2,21.74,20.43
2000-04-30,15.0,21.51,20.28
2000-05-01,13.95,21.26,20.1
2000-05-02,12.75,21.08,19.97
2000-05-03,11.65,20.91,19.84
2000-05-04,10.9,20.75,19.71
2000-05-05,10.25,20.61,19.59
2000-05-06,9.45,20.47,19.47
2000-05-07,8.91,20.33,19.35
2000-05-08,8.46,20.2,19.23
2000-05-09,7.88,20.08,19.12
2000-05-10,7.185,19.95,19.01
2000-05-11,6.755,19.83,18.89
2000-05-12,6.8,19.71,18.78
2000-05-13,6.45,19.6,18.67
2000-05-14,5.885,19.48,18.56
2000-05-15,5.67,19.37,18.45
2000-05-16,5.63,19.25,18.35
2000-05-17,5.545,19.14,18.24
2000-05-18,5.5,19.03,18.13
2000-05-19,5.415,18.92,18.03
2000-05-20,5.375,18.81,17.92
2000-05-21,5.42,18.7,17.82
2000-05-22,5.72,18.6,17.75
2000-05-23,6.19,18.52,17.69
2000-05-24,6.405,18.43,17.61
2000-05-25,6.32,18.34,17.52
2000-05-26,6.105,18.24,17.42
2000-05-27,5.805,18.14,17.32
2000-05-28,5.375,18.04,17.22
2000-05-29,5.12,17.93,17.12
2000-05-30,5.18,17.83,17.02
2000-05-31,5.17,17.73,16.92
2000-06-01,5.115,17.66,16.86
2000-06-02,5.145,17.56,16.76
2000-06-03,5.01,17.46,16.67
2000-06-04,4.835,17.36,16.57
2000-06-05,4.61,17.27,16.48
2000-06-06,4.385,17.17,16.38
2000-06-07,4.26,17.07,16.29
2000-06-08,4.175,16.98,16.2
2000-06-09,4.09,16.88,16.11
2000-06-10,4.045,16.79,16.02
2000-06-11,4.0,16.69,15.93
2000-06-12,3.845,16.6,15.84
2000-06-13,3.51,16.51,15.75
2000-06-14,3.395,16.41,15.66
2000-06-15,3.5,16.32,15.57
2000-06-16,3.46,16.23,15.49
2000-06-17,3.44,16.14,15.4
2000-06-18,3.415,16.05,15.31
2000-06-19,3.335,15.96,15.23
2000-06-20,3.105,15.87,15.14
2000-06-21,2.965,15.79,15.06
2000-06-22,2.98,15.7,14.97
2000-06-23,2.945,15.61,14.89
2000-06-24,2.83,15.53,14.81
2000-06-25,2.735,15.44,14.73
2000-06-26,2.725,15.36,14.65
2000-06-27,2.64,15.27,14.56
2000-06-28,2.5,15.19,14.48
2000-06-29,2.48,15.1,14.4
2000-06-30,2.585,15.02,14.32
2000-07-01,2.61,14.97,14.28
2000-07-02,2.58,14.89,14.2
2000-07-03,2.58,14.81,14.12
2000-07-04,2.61,14.73,14.04
2000-07-05,2.64,14.65,13.97
2000-07-06,2.69,14.57,13.89
2000-07-07,2.74,14.49,13.81
2000-07-08,2.74,14.41,13.74
2000-07-09,2.985,14.34,13.7
2000-07-10,3.655,14.29,13.73
2000-07-11,4.955,14.24,13.72
2000-07-12,5.265,14.18,13.68
2000-07-13,4.7,14.11,13.61
2000-07-14,4.58,14.04,13.54
2000-07-15,4.27,13.97,13.47
2000-07-16,4.205,13.89,13.39
2000-07-17,4.085,13.82,13.32
2000-07-18,3.99,13.75,13.25
2000-07-19,4.105,13.67,13.18
2000-07-20,4.095,13.6,13.1
2000-07-21,4.15,13.53,13.03
2000-07-22,4.235,13.45,12.96
2000-07-23,4.185,13.38,12.89
2000-07-24,4.105,13.31,12.82
2000-07-25,4.085,13.24,12.75
2000-07-26,4.3,13.17,12.69
2000-07-27,4.5,13.1,12.62
2000-07-28,4.79,13.03,12.56
2000-07-29,5.43,12.96,12.5
2000-07-30,6.345,12.96,12.65
2000-07-31,8.36,13.04,12.92
2000-08-01,11.02,13.1,13.06
2000-08-02,12.95,13.14,13.09
2000-08-03,13.4,13.14,13.05
2000-08-04,12.3,13.11,12.99
2000-08-05,11.15,13.06,12.93
2000-08-06,10.85,13.0,12.86
2000-08-07,10.26,12.94,12.79
2000-08-08,9.54,12.87,12.72
2000-08-09,9.36,12.81,12.65
2000-08-10,9.18,12.74,12.59
2000-08-11,9.0,12.68,12.53
2000-08-12,8.955,12.61,12.46
2000-08-13,8.685,12.55,12.39
2000-08-14,8.195,12.48,12.32
2000-08-15,7.665,12.41,12.26
2000-08-16,7.14,12.35,12.19
2000-08-17,6.62,12.28,12.13
2000-08-18,6.275,12.22,12.06
2000-08-19,6.145,12.15,12.0
2000-08-20,6.23,12.09,11.93
2000-08-21,6.75,12.02,11.87
2000-08-22,7.185,11.96,11.8
2000-08-23,7.23,11.9,11.74
2000-08-24,7.23,11.83,11.68
2000-08-25,7.23,11.77,11.61
2000-08-26,7.23,11.71,11.55
2000-08-27,7.055,11.65,11.49
2000-08-28,6.88,11.58,11.43
2000-08-29,6.795,11.52,11.37
2000-08-30,6.62,11.46,11.31
2000-08-31,6.36,11.4,11.25
2000-09-01,6.105,11.34,11.18
2000-09-02,5.845,11.28,11.13
2000-09-03,5.585,11.22,11.07
2000-09-04,5.545,11.16,11.01
2000-09-05,5.59,11.1,10.95
2000-09-06,5.545,11.04,10.89
2000-09-07,5.76,10.99,10.83
2000-09-08,5.76,10.93,10.78
2000-09-09,5.5,10.87,10.72
2000-09-10,5.415,10.82,10.66
2000-09-11,5.245,10.76,10.61
2000-09-12,5.16,10.7,10.55
2000-09-13,5.16,10.65,10.5
2000-09-14,5.415,10.59,10.44
2000-09-15,6.625,10.54,10.39
2000-09-16,7.84,10.48,10.33
2000-09-17,8.015,10.43,10.28
2000-09-18,7.84,10.38,10.23
2000-09-19,8.645,10.35,10.25
2000-09-20,10.37,10.33,10.28
2000-09-21,11.5,10.31,10.27
2000-09-22,11.65,10.27,10.24
2000-09-23,11.25,10.24,10.19
2000-09-24,10.65,10.19,10.14
2000-09-25,9.92,10.14,10.09
2000-09-26,9.27,10.09,10.04
2000-09-27,8.82,10.04,9.985
2000-09-28,8.46,9.992,9.932
2000-09-29,8.105,9.941,9.88
2000-09-30,7.71,9.89,9.828
2000-10-01,7.535,9.838,9.776
2000-10-02,7.405,9.787,9.725
2000-10-03,7.145,9.737,9.674
2000-10-04,6.97,9.687,9.623
2000-10-05,6.88,9.637,9.573
2000-10-06,6.795,9.587,9.523
2000-10-07,6.62,9.537,9.473
2000-10-08,6.49,9.488,9.424
2000-10-09,6.32,9.439,9.375
2000-10-10,6.19,9.391,9.326
2000-10-11,6.19,9.343,9.277
2000-10-12,6.275,9.295,9.229
2000-10-13,6.275,9.247,9.181
2000-10-14,6.105,9.2,9.134
2000-10-15,6.02,9.152,9.086
2000-10-16,6.19,9.105,9.039
2000-10-17,6.1,9.059,8.992
2000-10-18,5.84,9.013,8.946
2000-10-19,5.84,8.967,8.9
2000-10-20,5.8,8.921,8.854
2000-10-21,5.8,8.875,8.808
2000-10-22,5.84,8.83,8.762
2000-10-23,5.885,8.785,8.717
2000-10-24,5.93,8.74,8.672
2000-10-25,5.885,8.696,8.628
2000-10-26,5.885,8.651,8.583
2000-10-27,5.975,8.607,8.539
2000-10-28,6.06,8.564,8.495
2000-10-29,6.1,8.52,8.452
2000-10-30,6.06,8.477,8.408
2000-10-31,6.06,8.434,8.365
2000-11-01,6.06,8.411,8.341
2000-11-02,6.105,8.368,8.299
2000-11-03,6.45,8.326,8.256
2000-11-04,6.795,8.284,8.214
2000-11-05,6.925,8.242,8.173
2000-11-06,7.055,8.203,8.141
2000-11-07,7.27,8.17,8.118
2000-11-08,7.445,8.157,8.146
2000-11-09,7.665,8.16,8.189
2000-11-10,8.24,8.175,8.241
2000-11-11,8.82,8.187,8.27
2000-11-12,8.91,8.187,8.265
2000-11-13,8.64,8.174,8.24
2000-11-14,8.415,8.151,8.205
2000-11-15,8.235,8.121,8.165
2000-11-16,8.015,8.087,8.124
2000-11-17,8.375,8.117,8.226
2000-11-18,9.27,8.185,8.36
2000-11-19,10.36,8.244,8.433
2000-11-20,10.8,8.281,8.456
2000-11-21,10.5,8.296,8.444
2000-11-22,10.25,8.291,8.414
2000-11-23,9.965,8.273,8.376
2000-11-24,9.785,8.245,8.334
2000-11-25,9.65,8.211,8.292
2000-11-26,9.47,8.174,8.249
2000-11-27,9.29,8.147,8.23
2000-11-28,9.2,8.127,8.218
2000-11-29,9.29,8.106,8.198
2000-11-30,9.245,8.081,8.169
2000-12-01,9.065,8.053,8.134
2000-12-02,9.065,8.019,8.095
2000-12-03,9.02,7.982,8.054
2000-12-04,8.885,7.945,8.014
2000-12-05,8.885,7.908,7.977
2000-12-06,9.02,7.872,7.942
2000-12-07,9.155,7.836,7.905
2000-12-08,9.155,7.799,7.867
2000-12-09,9.11,7.762,7.827
2000-12-10,9.47,7.769,7.877
2000-12-11,10.61,7.806,7.947
2000-12-12,11.85,7.845,7.997
2000-12-13,12.35,7.884,8.037
2000-12-14,12.65,7.931,8.09
2000-12-15,13.2,7.984,8.145
2000-12-16,13.75,8.083,8.273
2000-12-17,14.35,8.209,8.424
2000-12-18,14.85,8.332,8.543
2000-12-19,14.9,8.435,8.617
2000-12-20,14.45,8.505,8.642
2000-12-21,13.7,8.54,8.63
2000-12-22,12.75,8.548,8.598
2000-12-23,11.95,8.536,8.558
2000-12-24,11.15,8.51,8.514
2000-12-25,10.5,8.476,8.468
2000-12-26,10.4,8.437,8.423
2000-12-27,10.3,8.395,8.377
2000-12-28,10.15,8.352,8.332
2000-12-29,10.1,8.308,8.288
2000-12-30,10.2,8.265,8.245
2000-12-31,10.45,8.227,8.216
2001-01-01,10.8,8.204,8.206
2001-01-02,11.1,8.187,8.196
2001-01-03,11.2,8.17,8.177
2001-01-04,11.2,8.171,8.191
2001-01-05,11.45,8.254,8.336
2001-01-06,12.2,8.375,8.486
2001-01-07,13.4,8.545,8.679
2001-01-08,15.5,8.745,8.885
2001-01-09,18.15,9.064,9.269
2001-01-10,20.85,9.48,9.725
2001-01-11,23.95,9.889,10.08
2001-01-12,26.35,10.2,10.26
2001-01-13,26.85,10.4,10.31
2001-01-14,25.45,10.51,10.29
2001-01-15,23.05,10.54,10.25
2001-01-16,20.6,10.54,10.2
2001-01-17,18.6,10.51,10.14
2001-01-18,17.35,10.47,10.09
2001-01-19,16.25,10.42,10.03
2001-01-20,14.95,10.37,9.973
2001-01-21,13.8,10.31,9.917
2001-01-22,13.0,10.25,9.861
2001-01-23,11.55,10.2,9.805
2001-01-24,10.35,10.14,9.75
2001-01-25,10.2,10.09,9.695
2001-01-26,10.05,10.03,9.643
2001-01-27,10.0,10.01,9.647
2001-01-28,10.1,10.07,9.774
2001-01-29,10.25,10.18,9.911
2001-01-30,11.0,10.29,9.992
2001-01-31,11.55,10.36,10.02
2001-02-01,11.4,10.4,10.02
2001-02-02,11.3,10.41,9.986
2001-02-03,11.0,10.4,9.941
2001-02-04,10.55,10.37,9.89
2001-02-05,9.13,10.33,9.836
2001-02-06,8.13,10.28,9.781
2001-02-07,10.35,10.31,9.856
2001-02-08,12.55,10.47,10.09
2001-02-09,12.95,10.7,10.36
2001-02-10,13.25,10.97,10.6
2001-02-11,13.25,11.2,10.75
2001-02-12,13.15,11.37,10.8
2001-02-13,12.95,11.48,10.82
2001-02-14,12.95,11.58,10.85
2001-02-15,13.3,11.65,10.87
2001-02-16,13.5,11.69,10.85
2001-02-17,13.55,11.7,10.81
2001-02-18,13.55,11.68,10.76
2001-02-19,13.5,11.67,10.73
2001-02-20,13.35,11.65,10.69
2001-02-21,13.15,11.63,10.65
2001-02-22,13.3,11.67,10.75
2001-02-23,13.9,11.78,10.88
2001-02-24,14.45,11.86,10.93
2001-02-25,13.85,11.91,10.92
2001-02-26,12.5,11.93,10.88
2001-02-27,11.55,11.92,10.83
2001-02-28,10.85,11.89,10.77
2001-03-01,10.3,11.84,10.71
2001-03-02,10.15,11.79,10.65
2001-03-03,10.45,11.73,10.59
2001-03-04,10.9,11.67,10.53
2001-03-05,11.3,11.73,10.67
2001-03-06,12.1,11.86,10.85
2001-03-07,13.05,11.98,10.94
2001-03-08,13.15,12.06,10.96
2001-03-09,12.9,12.09,10.93
2001-03-10,12.85,12.13,10.93
2001-03-11,13.05,12.24,11.07
2001-03-12,13.95,12.41,11.25
2001-03-13,15.05,12.58,11.38
2001-03-14,15.75,12.72,11.45
2001-03-15,16.15,12.84,11.5
2001-03-16,16.05,12.92,11.5
2001-03-17,15.55,12.96,11.47
2001-03-18,14.8,12.98,11.43
2001-03-19,14.1,12.97,11.39
2001-03-20,13.65,12.97,11.4
2001-03-21,13.55,13.01,11.45
2001-03-22,13.85,13.05,11.47
2001-03-23,13.95,13.07,11.45
2001-03-24,13.85,13.05,11.4
2001-03-25,13.59,13.01,11.34
2001-03-26,13.3,12.95,11.28
2001-03-27,13.15,12.87,11.21
2001-03-28,13.0,12.79,11.15
2001-03-29,13.0,12.7,11.08
2001-03-30,13.3,12.6,11.01
2001-03-31,13.7,12.49,10.94
2001-04-01,14.3,12.36,10.85
2001-04-02,14.8,12.25,10.79
2001-04-03,14.6,12.14,10.72
2001-04-04,14.1,12.05,10.66
2001-04-05,13.6,11.96,10.6
2001-04-06,12.7,11.88,10.54
2001-04-07,12.1,11.81,10.48
2001-04-08,12.4,11.75,10.42
2001-04-09,12.65,11.69,10.37
2001-04-10,12.25,11.62,10.31
2001-04-11,12.0,11.54,10.25
2001-04-12,12.4,11.45,10.19
2001-04-13,13.0,11.36,10.12
2001-04-14,13.2,11.26,10.06
2001-04-15,12.9,11.17,10.0
2001-04-16,12.8,11.07,9.94
2001-04-17,12.95,10.98,9.878
2001-04-18,12.9,10.88,9.815
2001-04-19,12.75,10.78,9.752
2001-04-20,12.55,10.67,9.688
2001-04-21,12.1,10.57,9.623
2001-04-22,11.65,10.46,9.558
2001-04-23,11.6,10.37,9.497
2001-04-24,11.95,10.29,9.447
2001-04-25,12.05,10.25,9.456
2001-04-26,12.55,10.28,9.533
2001-04-27,13.3,10.34,9.589
2001-04-28,13.55,10.43,9.651
2001-04-29,14.35,10.53,9.697
2001-04-30,16.4,10.6,9.693
2001-05-01,17.5,10.6,9.622
2001-05-02,16.0,10.6,9.576
2001-05-03,13.75,10.56,9.518
2001-05-04,12.25,10.48,9.45
2001-05-05,11.4,10.38,9.378
2001-05-06,10.46,10.26,9.305
2001-05-07,9.65,10.13,9.234
2001-05-08,9.155,10.01,9.165
2001-05-09,8.615,9.895,9.1
2001-05-10,7.96,9.787,9.038
2001-05-11,7.66,9.688,8.978
2001-05-12,7.36,9.598,8.921
2001-05-13,7.065,9.516,8.865
2001-05-14,7.065,9.44,8.812
2001-05-15,6.98,9.369,8.759
2001-05-16,6.75,9.303,8.708
2001-05-17,6.26,9.241,8.658
2001-05-18,5.78,9.182,8.609
2001-05-19,5.465,9.124,8.56
2001-05-20,5.225,9.069,8.512
2001-05-21,4.98,9.015,8.464
2001-05-22,4.64,8.963,8.417
2001-05-23,4.47,8.911,8.37
2001-05-24,4.465,8.861,8.324
2001-05-25,4.37,8.811,8.278
2001-05-26,4.28,8.762,8.232
2001-05-27,4.19,8.713,8.187
2001-05-28,4.095,8.664,8.142
2001-05-29,4.15,8.617,8.098
2001-05-30,4.24,8.569,8.053
2001-05-31,4.355,8.523,8.013
2001-06-01,4.525,8.524,8.021
2001-06-02,4.61,8.48,7.984
2001-06-03,4.55,8.437,7.945
2001-06-04,4.43,8.394,7.904
2001-06-05,4.485,8.351,7.862
2001-06-06,4.39,8.307,7.821
2001-06-07,4.15,8.263,7.779
2001-06-08,4.325,8.219,7.737
2001-06-09,4.32,8.175,7.695
2001-06-10,4.14,8.131,7.654
2001-06-11,4.17,8.087,7.613
2001-06-12,4.225,8.044,7.572
2001-06-13,4.395,8.001,7.531
2001-06-14,4.42,7.958,7.491
2001-06-15,4.27,7.915,7.451
2001-06-16,4.15,7.873,7.411
2001-06-17,4.03,7.831,7.371
2001-06-18,3.94,7.789,7.332
2001-06-19,3.995,7.747,7.293
2001-06-20,3.99,7.706,7.254
2001-06-21,3.93,7.665,7.215
2001-06-22,3.9,7.624,7.177
2001-06-23,3.925,7.583,7.139
2001-06-24,3.95,7.543,7.101
2001-06-25,3.975,7.503,7.063
2001-06-26,4.145,7.463,7.026
2001-06-27,4.115,7.424,6.989
2001-06-28,3.94,7.384,6.952
2001-06-29,3.85,7.345,6.915
2001-06-30,3.445,7.306,6.878
2001-07-01,3.385,7.264,6.839
2001-07-02,3.61,7.226,6.803
2001-07-03,3.605,7.188,6.767
2001-07-04,3.66,7.15,6.731
2001-07-05,3.63,7.112,6.696
2001-07-06,3.66,7.075,6.661
2001-07-07,3.69,7.038,6.626
2001-07-08,3.63,7.001,6.591
2001-07-09,3.6,6.964,6.556
2001-07-10,3.57,6.927,6.522
2001-07-11,3.535,6.891,6.488
2001-07-12,3.59,6.855,6.454
2001-07-13,3.645,6.819,6.42
2001-07-14,3.61,6.783,6.387
2001-07-15,3.665,6.748,6.353
2001-07-16,3.55,6.713,6.32
2001-07-17,3.32,6.678,6.287
2001-07-18,3.235,6.643,6.255
2001-07-19,3.175,6.608,6.222
2001-07-20,3.37,6.574,6.19
2001-07-21,3.315,6.54,6.157
2001-07-22,3.06,6.506,6.125
2001-07-23,3.39,6.472,6.094
2001-07-24,4.015,6.44,6.074
2001-07-25,4.82,6.425,6.13
2001-07-26,6.4,6.439,6.241
2001-07-27,7.55,6.47,6.35
2001-07-28,7.67,6.533,6.507
2001-07-29,7.75,6.623,6.661
2001-07-30,7.67,6.7,6.745
2001-07-31,7.205,6.752,6.774
2001-08-01,6.63,6.779,6.769
2001-08-02,6.325,6.786,6.745
2001-08-03,6.135,6.778,6.714
2001-08-04,5.94,6.758,6.679
2001-08-05,6.13,6.732,6.644
2001-08-06,7.46,6.701,6.608
2001-08-07,8.28,6.668,6.572
2001-08-08,7.835,6.634,6.536
2001-08-09,7.475,6.599,6.501
2001-08-10,7.24,6.564,6.465
2001-08-11,7.64,6.529,6.431
2001-08-12,8.89,6.494,6.398
2001-08-13,10.08,6.46,6.365
2001-08-14,10.8,6.426,6.333
2001-08-15,11.55,6.393,6.299
2001-08-16,11.5,6.359,6.266
2001-08-17,9.755,6.326,6.232
2001-08-18,7.89,6.292,6.199
2001-08-19,6.94,6.259,6.165
2001-08-20,6.335,6.225,6.132
2001-08-21,5.86,6.192,6.099
2001-08-22,5.53,6.159,6.066
2001-08-23,5.34,6.127,6.034
2001-08-24,5.095,6.094,6.002
2001-08-25,4.82,6.062,5.969
2001-08-26,4.825,6.029,5.937
2001-08-27,4.595,5.997,5.906
2001-08-28,4.19,5.966,5.874
2001-08-29,4.11,5.934,5.843
2001-08-30,4.06,5.903,5.812
2001-08-31,4.065,5.871,5.781
2001-09-01,4.065,5.852,5.762
2001-09-02,3.98,5.821,5.731
2001-09-03,3.98,5.791,5.701
2001-09-04,4.01,5.76,5.67
2001-09-05,3.98,5.73,5.64
2001-09-06,3.925,5.7,5.611
2001-09-07,3.9,5.67,5.581
2001-09-08,4.01,5.643,5.568
2001-09-09,4.355,5.628,5.577
2001-09-10,5.1,5.616,5.579
2001-09-11,5.87,5.601,5.568
2001-09-12,6.245,5.586,5.567
2001-09-13,7.36,5.638,5.739
2001-09-14,9.33,5.76,5.989
2001-09-15,10.65,5.88,6.145
2001-09-16,11.15,5.97,6.226
2001-09-17,11.25,6.071,6.351
2001-09-18,11.4,6.217,6.545
2001-09-19,12.3,6.429,6.832
2001-09-20,14.25,6.735,7.236
2001-09-21,16.25,7.055,7.569
2001-09-22,18.1,7.316,7.748
2001-09-23,20.1,7.548,7.899
2001-09-24,21.9,7.768,8.06
2001-09-25,23.45,7.941,8.171
2001-09-26,25.1,8.059,8.226
2001-09-27,25.6,8.131,8.238
2001-09-28,24.7,8.168,8.221
2001-09-29,23.45,8.252,8.333
2001-09-30,21.8,8.39,8.506
2001-10-01,20.9,8.518,8.609
2001-10-02,20.7,8.602,8.641
2001-10-03,20.3,8.653,8.638
2001-10-04,19.5,8.672,8.61
2001-10-05,18.4,8.693,8.618
2001-10-06,17.2,8.709,8.623
2001-10-07,16.2,8.707,8.6
2001-10-08,15.3,8.687,8.561
2001-10-09,14.45,8.655,8.516
2001-10-10,13.75,8.616,8.468
2001-10-11,13.3,8.573,8.42
2001-10-12,13.0,8.527,8.371
2001-10-13,12.8,8.48,8.323
2001-10-14,12.65,8.433,8.274
2001-10-15,12.3,8.385,8.226
2001-10-16,12.0,8.337,8.179
2001-10-17,12.05,8.289,8.131
2001-10-18,11.95,8.241,8.084
2001-10-19,12.15,8.193,8.037
2001-10-20,12.15,8.146,7.991
2001-10-21,11.55,8.098,7.944
2001-10-22,11.4,8.051,7.898
2001-10-23,11.3,8.004,7.853
2001-10-24,11.3,7.957,7.807
2001-10-25,11.3,7.911,7.762
2001-10-26,11.0,7.865,7.718
2001-10-27,10.7,7.82,7.674
2001-10-28,10.6,7.775,7.63
2001-10-29,10.6,7.731,7.587
2001-10-30,10.7,7.687,7.544
2001-10-31,11.55,7.71,7.625
2001-11-01,13.0,7.785,7.755
2001-11-02,13.7,7.875,7.865
2001-11-03,13.5,7.955,7.932
2001-11-04,13.2,8.009,7.95
2001-11-05,12.95,8.035,7.936
2001-11-06,12.55,8.043,7.915
2001-11-07,12.4,8.039,7.888
2001-11-08,12.55,8.055,7.912
2001-11-09,12.65,8.161,8.084
2001-11-10,12.85,8.318,8.276
2001-11-11,13.35,8.454,8.382
2001-11-12,13.4,8.548,8.414
2001-11-13,12.9,8.599,8.402
2001-11-14,12.4,8.619,8.373
2001-11-15,12.0,8.617,8.339
2001-11-16,11.8,8.604,8.306
2001-11-17,11.6,8.592,8.29
2001-11-18,11.5,8.59,8.291
2001-11-19,11.45,8.607,8.318
2001-11-20,11.4,8.655,8.381
2001-11-21,11.25,8.707,8.426
2001-11-22,11.05,8.763,8.472
2001-11-23,11.2,8.906,8.661
2001-11-24,11.85,9.139,8.938
2001-11-25,12.7,9.413,9.209
2001-11-26,13.4,9.672,9.399
2001-11-27,13.7,9.867,9.477
2001-11-28,13.5,9.995,9.483
2001-11-29,13.1,10.07,9.455
2001-11-30,12.8,10.1,9.413
2001-12-01,12.55,10.1,9.365
2001-12-02,12.35,10.08,9.314
2001-12-03,12.3,10.06,9.263
2001-12-04,12.2,10.02,9.211
2001-12-05,11.8,9.979,9.159
2001-12-06,11.4,9.933,9.108
2001-12-07,10.95,9.884,9.056
2001-12-08,10.3,9.833,9.004
2001-12-09,9.96,9.781,8.952
2001-12-10,9.72,9.728,8.901
2001-12-11,9.45,9.674,8.85
2001-12-12,9.275,9.62,8.799
2001-12-13,8.995,9.566,8.749
2001-12-14,8.645,9.511,8.698
2001-12-15,8.435,9.457,8.648
2001-12-16,8.435,9.403,8.599
2001-12-17,8.4,9.348,8.549
2001-12-18,8.235,9.294,8.5
2001-12-19,8.14,9.241,8.452
2001-12-20,8.235,9.19,8.411
2001-12-21,8.4,9.151,8.389
2001-12-22,8.085,9.117,8.365
2001-12-23,7.73,9.083,8.332
2001-12-24,7.89,9.048,8.293
2001-12-25,8.08,9.01,8.25
2001-12-26,8.045,8.973,8.213
2001-12-27,7.825,8.947,8.198
2001-12-28,7.765,8.932,8.193
2001-12-29,7.83,8.918,8.175
2001-12-30,7.925,8.9,8.148
2001-12-31,8.05,8.878,8.116
2002-01-01,8.05,8.848,8.079
2002-01-02,7.86,8.815,8.039
2002-01-03,7.73,8.778,7.997
2002-01-04,7.635,8.739,7.953
2002-01-05,7.445,8.696,7.91
