Date,Qobs,sim1,sim2
2000-10-22,23.7,16.37,18.62
2000-10-23,23.7,16.25,18.46
2000-10-24,24.25,16.11,18.24
2000-10-25,23.15,15.96,18.0
2000-10-26,21.0,15.78,17.73
2000-10-27,21.55,15.64,17.63
2000-10-28,21.55,15.62,17.8
2000-10-29,20.02,15.64,17.98
2000-10-30,20.5,15.6,18.0
2000-10-31,21.0,15.51,17.89
2000-11-01,20.5,15.39,17.68
2000-11-02,19.5,15.36,17.79
2000-11-03,18.0,15.48,18.25
2000-11-04,17.5,15.59,18.55
2000-11-05,19.5,15.81,19.14
2000-11-06,21.5,16.2,20.04
2000-11-07,21.5,16.57,20.71
2000-11-08,21.5,16.94,21.38
2000-11-09,22.6,17.36,22.05
2000-11-10,24.25,17.83,22.73
2000-11-11,25.9,18.41,23.43
2000-11-12,27.65,19.12,23.92
2000-11-13,27.1,19.73,24.07
2000-11-14,24.8,19.99,24.01
2000-11-15,23.7,20.06,23.85
2000-11-16,23.15,20.09,23.85
2000-11-17,22.6,20.45,24.49
2000-11-18,23.15,20.94,25.1
2000-11-19,23.15,21.54,25.62
2000-11-20,22.6,22.06,25.95
2000-11-21,23.15,22.39,25.99
2000-11-22,23.15,22.5,25.8
2000-11-23,22.6,22.41,25.51
2000-11-24,22.05,22.22,25.18
2000-11-25,22.05,21.96,24.81
2000-11-26,22.05,21.65,24.39
2000-11-27,21.5,21.39,24.14
2000-11-28,21.5,21.29,24.26
2000-11-29,22.05,21.37,24.43
2000-11-30,23.15,21.46,24.41
2000-12-01,24.25,21.45,24.21
2000-12-02,24.25,21.32,23.95
2000-12-03,23.7,21.11,23.65
2000-12-04,23.7,20.87,23.35
2000-12-05,23.7,20.6,23.04
2000-12-06,23.7,20.32,22.71
2000-12-07,23.7,20.03,22.36
2000-12-08,23.7,19.74,22.02
2000-12-09,24.8,19.45,21.68
2000-12-10,24.8,19.31,21.6
2000-12-11,23.15,19.41,21.88
2000-12-12,22.05,19.84,22.63
2000-12-13,22.05,20.51,23.48
2000-12-14,22.6,21.29,24.17
2000-12-15,22.6,21.92,24.53
2000-12-16,22.6,22.29,24.63
2000-12-17,23.15,22.58,24.81
2000-12-18,22.6,22.79,24.91
2000-12-19,21.5,22.91,24.87
2000-12-20,21.5,22.84,24.66
2000-12-21,21.0,22.62,24.33
2000-12-22,20.0,22.3,23.95
2000-12-23,17.25,21.96,23.57
2000-12-24,15.0,21.61,23.2
2000-12-25,15.5,21.26,22.83
2000-12-26,17.0,20.94,22.5
2000-12-27,19.5,21.25,23.1
2000-12-28,24.0,21.79,23.82
2000-12-29,28.95,22.78,24.91
2000-12-30,28.95,23.9,25.88
2000-12-31,25.9,25.22,26.9
2001-01-01,24.8,26.16,27.37
2001-01-02,21.65,26.57,27.33
2001-01-03,19.25,26.54,27.03
2001-01-04,21.85,26.46,26.89
2001-01-05,23.15,26.39,26.82
2001-01-06,22.6,26.26,26.68
2001-01-07,22.6,26.23,26.71
2001-01-08,25.45,26.92,27.8
2001-01-09,41.1,29.44,30.97
2001-01-10,50.7,34.61,35.4
2001-01-11,43.25,38.12,36.81
2001-01-12,32.75,38.74,36.47
2001-01-13,25.5,37.88,35.59
2001-01-14,23.5,36.62,34.59
2001-01-15,20.0,35.38,33.64
2001-01-16,15.75,34.26,32.77
2001-01-17,14.0,33.27,32.0
2001-01-18,14.0,32.38,31.28
2001-01-19,14.0,31.57,30.61
