Date,Qobs,sim1,sim2
2000-03-15,49.8,102.0,77.68
2000-03-16,49.8,91.12,75.16
2000-03-17,50.2,90.26,79.06
2000-03-18,50.6,91.16,78.65
2000-03-19,50.6,87.63,74.0
2000-03-20,51.35,81.58,69.1
2000-03-21,52.5,75.62,65.27
2000-03-22,52.9,70.85,62.61
2000-03-23,53.05,67.47,61.06
2000-03-24,53.4,65.51,60.98
2000-03-25,53.25,65.29,62.83
2000-03-26,52.48,66.44,63.82
2000-03-27,51.7,67.12,63.22
2000-03-28,50.95,66.86,63.12
2000-03-29,50.6,70.57,72.72
2000-03-30,51.75,88.37,90.86
2000-03-31,53.25,110.6,102.3
2000-04-01,53.8,123.8,105.8
2000-04-02,54.2,125.1,101.7
2000-04-03,54.2,116.0,91.99
2000-04-04,54.2,103.0,82.68
2000-04-05,55.15,91.56,75.74
2000-04-06,56.75,97.96,109.3
2000-04-07,61.35,249.9,293.6
2000-04-08,71.0,405.5,338.9
2000-04-09,81.1,396.2,270.7
2000-04-10,90.65,295.6,200.7
2000-04-11,101.0,216.3,152.5
2000-04-12,113.0,164.1,120.9
2000-04-13,121.0,130.3,101.2
2000-04-14,120.0,108.9,89.67
2000-04-15,114.0,95.05,81.75
2000-04-16,106.5,85.1,75.12
2000-04-17,100.2,77.26,69.88
2000-04-18,95.1,71.82,68.02
2000-04-19,89.5,69.52,68.53
2000-04-20,84.0,68.51,66.48
2000-04-21,80.65,66.23,62.76
2000-04-22,78.15,62.76,58.86
2000-04-23,75.65,59.06,55.47
2000-04-24,73.55,55.78,52.92
2000-04-25,71.45,53.22,51.15
2000-04-26,68.95,51.34,49.95
2000-04-27,67.05,50.02,49.17
2000-04-28,65.55,49.19,48.88
2000-04-29,64.3,48.76,48.84
2000-04-30,63.05,48.49,48.48
2000-05-01,61.35,48.12,47.88
2000-05-02,59.45,47.63,47.3
2000-05-03,57.55,47.11,46.8
2000-05-04,55.9,46.62,46.38
2000-05-05,54.45,46.2,46.01
2000-05-06,53.15,45.82,45.67
2000-05-07,52.3,45.47,45.35
2000-05-08,51.5,45.15,45.04
2000-05-09,50.25,44.84,44.73
2000-05-10,48.75,44.54,44.43
2000-05-11,47.3,44.25,44.14
2000-05-12,46.45,43.96,43.87
2000-05-13,45.6,43.68,43.63
2000-05-14,44.35,43.41,43.37
2000-05-15,43.1,43.14,43.07
2000-05-16,42.05,42.87,42.76
2000-05-17,40.75,42.58,42.46
2000-05-18,39.5,42.29,42.17
2000-05-19,39.1,42.01,41.88
2000-05-20,39.3,41.73,41.64
2000-05-21,39.7,41.48,41.59
2000-05-22,40.75,41.34,42.19
2000-05-23,43.9,41.39,43.75
2000-05-24,45.6,41.75,45.48
2000-05-25,44.15,42.27,46.34
2000-05-26,42.25,42.62,46.3
2000-05-27,40.55,42.62,45.51
2000-05-28,39.5,42.25,44.16
2000-05-29,39.1,41.59,42.67
2000-05-30,39.1,40.83,41.48
2000-05-31,39.1,40.15,40.95
2000-06-01,39.1,39.68,41.02
2000-06-02,39.5,39.41,41.17
2000-06-03,39.9,39.21,41.26
2000-06-04,39.9,39.03,41.11
2000-06-05,39.5,38.77,40.48
2000-06-06,39.1,38.4,39.57
2000-06-07,38.7,37.97,38.73
2000-06-08,37.85,37.55,38.09
2000-06-09,37.0,37.17,37.61
2000-06-10,36.6,36.84,37.24
2000-06-11,36.6,36.55,36.94
2000-06-12,36.15,36.29,36.67
2000-06-13,35.3,36.04,36.42
2000-06-14,34.9,35.8,36.18
2000-06-15,34.9,35.57,35.95
2000-06-16,34.5,35.35,35.78
2000-06-17,34.1,35.13,35.72
2000-06-18,34.1,34.9,35.72
2000-06-19,33.9,34.68,35.64
2000-06-20,33.3,34.47,35.4
2000-06-21,32.7,34.25,35.05
2000-06-22,32.5,34.03,34.68
2000-06-23,32.1,33.82,34.34
2000-06-24,31.3,33.61,34.05
2000-06-25,30.9,33.4,33.8
2000-06-26,30.9,33.19,33.62
2000-06-27,31.3,32.98,33.51
2000-06-28,31.7,32.78,33.45
2000-06-29,32.1,32.57,33.37
2000-06-30,32.5,32.37,33.22
2000-07-01,32.1,32.17,33.01
2000-07-02,31.3,31.97,32.73
2000-07-03,30.9,31.77,32.42
2000-07-04,30.9,31.58,32.11
2000-07-05,31.3,31.38,31.84
2000-07-06,32.9,31.19,31.64
2000-07-07,33.3,30.99,31.59
2000-07-08,32.7,30.8,31.68
2000-07-09,33.1,30.62,31.84
2000-07-10,35.35,30.46,32.01
2000-07-11,37.0,30.32,32.21
2000-07-12,35.75,30.21,32.28
2000-07-13,34.3,30.1,32.1
2000-07-14,33.1,29.97,31.76
2000-07-15,31.7,29.81,31.33
2000-07-16,30.9,29.62,30.87
2000-07-17,30.2,29.41,30.39
2000-07-18,30.4,29.2,30.04
2000-07-19,31.1,29.0,30.04
2000-07-20,29.85,28.84,30.3
2000-07-21,28.1,28.74,30.5
2000-07-22,27.9,28.66,30.45
2000-07-23,28.25,28.55,30.15
2000-07-24,28.65,28.4,29.68
2000-07-25,29.35,28.2,29.18
2000-07-26,29.5,27.97,28.72
2000-07-27,29.5,27.73,28.31
2000-07-28,29.85,27.49,28.0
2000-07-29,29.85,27.27,27.86
2000-07-30,31.0,27.15,28.21
2000-07-31,35.8,27.13,29.1
2000-08-01,39.5,27.34,30.56
2000-08-02,40.35,27.83,31.92
2000-08-03,40.6,28.42,32.56
2000-08-04,39.75,28.87,32.42
2000-08-05,38.7,29.04,31.89
2000-08-06,38.05,29.05,31.73
2000-08-07,38.45,29.13,31.97
2000-08-08,39.1,29.35,32.51
2000-08-09,40.55,29.78,33.25
2000-08-10,41.2,30.3,33.68
2000-08-11,39.75,30.65,33.55
2000-08-12,39.1,30.64,32.83
2000-08-13,38.7,30.24,31.73
2000-08-14,38.05,29.54,30.48
2000-08-15,38.05,28.65,29.28
2000-08-16,37.85,27.74,28.31
2000-08-17,37.0,26.96,27.62
2000-08-18,37.0,26.34,27.15
2000-08-19,37.4,25.88,26.83
2000-08-20,37.4,25.54,26.58
2000-08-21,37.4,25.28,26.38
2000-08-22,37.0,25.06,26.2
2000-08-23,36.6,24.88,26.02
2000-08-24,36.15,24.71,25.86
2000-08-25,35.5,24.55,25.7
2000-08-26,35.1,24.4,25.54
2000-08-27,34.9,24.25,25.41
2000-08-28,34.1,24.11,25.29
2000-08-29,32.7,23.98,25.15
2000-08-30,31.5,23.84,24.99
2000-08-31,30.2,23.69,24.82
2000-09-01,28.8,23.55,24.65
2000-09-02,27.15,23.4,24.49
2000-09-03,25.55,23.26,24.33
2000-09-04,24.3,23.12,24.18
2000-09-05,23.4,22.98,24.06
2000-09-06,22.7,22.85,23.99
2000-09-07,22.15,22.73,23.93
2000-09-08,22.3,22.62,23.82
2000-09-09,22.85,22.49,23.65
2000-09-10,23.1,22.36,23.45
2000-09-11,23.1,22.21,23.26
2000-09-12,23.4,22.07,23.08
2000-09-13,24.0,21.93,22.92
2000-09-14,24.45,21.79,22.77
2000-09-15,24.45,21.65,22.63
2000-09-16,24.0,21.52,22.5
2000-09-17,23.85,21.39,22.37
2000-09-18,25.1,21.28,22.3
2000-09-19,29.75,21.22,22.55
2000-09-20,36.3,21.25,23.13
2000-09-21,39.5,21.41,23.76
2000-09-22,39.35,21.63,24.19
2000-09-23,38.25,21.8,24.34
2000-09-24,37.1,21.86,24.28
2000-09-25,36.35,21.84,24.08
2000-09-26,35.5,21.73,23.79
2000-09-27,34.45,21.56,23.43
2000-09-28,33.55,21.34,23.05
2000-09-29,32.3,21.09,22.64
2000-09-30,30.55,20.83,22.23
2000-10-01,29.35,20.56,21.82
2000-10-02,27.8,20.29,21.42
2000-10-03,26.15,20.02,21.07
2000-10-04,25.7,19.78,20.78
2000-10-05,25.85,19.57,20.55
2000-10-06,26.3,19.39,20.37
2000-10-07,26.9,19.24,20.22
2000-10-08,27.2,19.1,20.08
2000-10-09,26.6,18.97,19.96
2000-10-10,25.25,18.85,19.83
2000-10-11,24.35,18.73,19.71
2000-10-12,24.35,18.62,19.6
2000-10-13,24.65,18.51,19.48
2000-10-14,24.5,18.4,19.37
2000-10-15,24.35,18.29,19.25
2000-10-16,24.05,18.19,19.14
2000-10-17,22.7,18.08,19.03
2000-10-18,20.6,17.98,18.92
2000-10-19,18.8,17.88,18.81
2000-10-20,17.6,17.77,18.7
2000-10-21,16.45,17.67,18.59
2000-10-22,15.9,17.57,18.48
2000-10-23,15.9,17.47,18.37
2000-10-24,15.9,17.37,18.26
2000-10-25,15.65,17.27,18.16
2000-10-26,15.65,17.17,18.05
2000-10-27,16.2,17.07,17.95
2000-10-28,17.05,16.98,17.88
2000-10-29,17.89,16.89,17.86
2000-10-30,18.5,16.82,17.88
2000-10-31,18.95,16.75,17.88
2000-11-01,19.45,16.68,17.86
2000-11-02,19.8,16.61,17.81
2000-11-03,20.0,16.53,17.77
2000-11-04,20.2,16.46,17.8
2000-11-05,20.45,16.41,17.83
2000-11-06,21.3,16.36,17.87
2000-11-07,22.0,16.32,17.94
2000-11-08,22.1,16.3,18.06
2000-11-09,22.6,16.3,18.18
2000-11-10,24.1,16.32,18.32
2000-11-11,25.65,16.36,18.48
2000-11-12,23.9,16.42,18.65
2000-11-13,23.1,16.49,18.82
2000-11-14,22.9,16.55,18.94
2000-11-15,21.05,16.6,19.0
2000-11-16,21.85,16.62,19.0
2000-11-17,23.2,16.67,19.09
2000-11-18,23.85,16.73,19.23
2000-11-19,24.35,16.83,19.41
2000-11-20,24.1,16.96,19.57
2000-11-21,23.1,17.1,19.68
2000-11-22,21.2,17.2,19.71
2000-11-23,21.2,17.25,19.69
2000-11-24,22.35,17.27,19.63
2000-11-25,21.85,17.24,19.54
2000-11-26,21.4,17.19,19.44
2000-11-27,20.95,17.14,19.36
2000-11-28,20.8,17.08,19.3
2000-11-29,20.8,17.02,19.27
2000-11-30,20.7,16.98,19.24
2000-12-01,20.8,16.93,19.18
2000-12-02,21.15,16.87,19.1
2000-12-03,21.5,16.81,19.01
2000-12-04,21.85,16.73,18.9
2000-12-05,22.25,16.65,18.79
2000-12-06,22.4,16.57,18.69
2000-12-07,22.5,16.48,18.6
2000-12-08,22.6,16.4,18.5
2000-12-09,23.0,16.31,18.39
2000-12-10,23.6,16.26,18.36
2000-12-11,25.0,16.24,18.42
2000-12-12,26.75,16.29,18.62
2000-12-13,28.15,16.46,18.96
2000-12-14,28.6,16.76,19.4
2000-12-15,28.35,17.16,19.86
2000-12-16,28.6,17.69,20.41
2000-12-17,28.85,18.35,21.03
2000-12-18,28.85,19.08,21.61
2000-12-19,29.0,19.83,22.14
2000-12-20,29.15,20.55,22.57
2000-12-21,28.6,21.16,22.85
2000-12-22,27.75,21.64,22.98
2000-12-23,27.2,21.97,22.99
2000-12-24,27.2,22.15,22.93
2000-12-25,26.2,22.22,22.81
2000-12-26,24.85,22.2,22.67
2000-12-27,25.4,22.13,22.54
2000-12-28,26.35,22.08,22.66
2000-12-29,26.65,22.2,23.15
2000-12-30,26.5,22.58,23.75
2000-12-31,25.95,23.19,24.31
2001-01-01,25.55,23.88,24.75
2001-01-02,26.25,24.51,25.03
2001-01-03,27.5,24.97,25.15
2001-01-04,28.3,25.33,25.29
2001-01-05,29.3,25.71,25.6
2001-01-06,30.0,26.13,25.96
2001-01-07,30.7,26.63,26.41
2001-01-08,31.85,27.32,27.0
2001-01-09,33.3,28.4,28.05
2001-01-10,36.0,30.03,29.57
2001-01-11,38.1,31.75,30.98
2001-01-12,38.55,33.06,31.87
2001-01-13,38.4,33.89,32.24
2001-01-14,38.25,34.33,32.31
2001-01-15,37.6,34.5,32.21
2001-01-16,36.15,34.47,32.01
2001-01-17,35.2,34.29,31.74
2001-01-18,34.55,34.0,31.41
2001-01-19,33.3,33.64,31.06
2001-01-20,32.15,33.26,30.72
2001-01-21,29.05,32.87,30.41
2001-01-22,25.95,32.49,30.11
2001-01-23,25.8,32.14,29.83
2001-01-24,26.6,31.8,29.56
2001-01-25,28.45,31.47,29.3
2001-01-26,29.85,31.16,29.06
2001-01-27,28.15,31.0,29.12
2001-01-28,26.75,31.3,29.91
2001-01-29,28.45,32.23,31.27
2001-01-30,29.6,33.43,32.34
2001-01-31,29.3,34.47,32.89
2001-02-01,29.15,35.21,33.11
2001-02-02,29.45,35.61,33.13
2001-02-03,29.3,35.73,33.0
2001-02-04,28.75,35.63,32.74
2001-02-05,27.9,35.37,32.41
2001-02-06,27.6,35.02,32.07
2001-02-07,27.35,34.87,32.16
2001-02-08,29.5,35.37,32.98
2001-02-09,32.3,36.43,34.1
2001-02-10,32.4,37.72,35.17
2001-02-11,32.3,38.91,35.89
2001-02-12,32.05,39.62,36.18
2001-02-13,31.45,39.83,36.18
2001-02-14,30.85,39.77,36.08
2001-02-15,31.0,39.61,35.99
2001-02-16,31.0,39.43,35.88
2001-02-17,31.0,39.22,35.69
2001-02-18,31.15,38.93,35.39
2001-02-19,30.55,38.56,35.03
2001-02-20,30.1,38.13,34.62
2001-02-21,30.0,37.67,34.24
2001-02-22,29.75,37.59,34.44
2001-02-23,29.45,38.27,35.02
2001-02-24,29.3,38.93,35.37
2001-02-25,29.15,39.08,35.43
2001-02-26,28.75,38.9,35.22
2001-02-27,28.35,38.52,34.82
2001-02-28,28.05,37.99,34.32
2001-03-01,27.35,37.36,33.75
2001-03-02,27.05,36.66,33.15
2001-03-03,27.05,35.97,32.64
2001-03-04,27.2,35.41,32.32
2001-03-05,27.75,35.11,32.35
2001-03-06,28.2,35.19,32.85
2001-03-07,29.05,35.79,33.69
2001-03-08,29.3,36.54,34.33
2001-03-09,28.85,37.13,34.56
2001-03-10,28.85,37.65,34.89
2001-03-11,29.15,38.92,35.91
2001-03-12,29.6,41.3,37.14
2001-03-13,30.0,43.36,37.81
2001-03-14,30.25,44.19,38.1
2001-03-15,30.4,44.39,38.25
2001-03-16,30.25,44.18,38.29
2001-03-17,29.55,43.83,38.41
2001-03-18,28.85,43.96,38.74
2001-03-19,29.0,45.5,39.98
2001-03-20,29.45,49.86,42.02
2001-03-21,30.45,54.79,43.32
2001-03-22,31.15,57.28,43.38
2001-03-23,30.85,56.45,42.62
2001-03-24,30.4,53.45,41.42
2001-03-25,30.0,49.89,40.07
2001-03-26,30.0,46.69,38.91
2001-03-27,30.1,44.24,38.18
2001-03-28,29.7,42.53,37.73
2001-03-29,29.3,41.29,37.23
2001-03-30,29.3,40.22,36.46
2001-03-31,29.3,39.1,35.46
2001-04-01,29.45,37.93,34.48
2001-04-02,29.3,36.9,33.82
2001-04-03,28.85,36.21,33.58
2001-04-04,28.6,35.86,33.58
2001-04-05,28.5,35.7,33.57
2001-04-06,28.35,35.5,33.34
2001-04-07,28.35,35.13,32.86
2001-04-08,28.05,34.59,32.25
2001-04-09,27.2,33.82,31.4
2001-04-10,26.5,32.71,30.12
2001-04-11,26.05,31.23,28.58
2001-04-12,26.05,29.68,27.28
2001-04-13,25.95,28.36,26.4
2001-04-14,25.4,27.26,25.59
2001-04-15,24.85,26.23,24.66
2001-04-16,24.5,25.2,23.77
2001-04-17,24.5,24.25,23.0
2001-04-18,24.6,23.4,22.3
2001-04-19,24.6,22.66,21.66
2001-04-20,25.15,22.0,21.05
2001-04-21,25.7,21.42,20.52
2001-04-22,25.4,20.97,20.19
2001-04-23,25.4,20.87,20.58
2001-04-24,26.25,21.6,22.21
2001-04-25,28.6,23.65,25.27
2001-04-26,30.55,27.39,28.79
2001-04-27,31.3,30.94,31.3
2001-04-28,32.9,32.93,32.47
2001-04-29,34.85,34.0,32.95
2001-04-30,36.15,34.62,33.24
2001-05-01,36.15,34.74,32.98
2001-05-02,35.8,34.08,31.63
2001-05-03,35.0,32.48,29.24
2001-05-04,33.6,30.16,26.41
2001-05-05,32.7,27.61,23.85
2001-05-06,32.15,25.25,21.85
2001-05-07,31.6,23.29,20.43
2001-05-08,31.0,21.78,19.49
2001-05-09,30.4,20.65,18.87
2001-05-10,30.0,19.85,18.46
2001-05-11,29.6,19.28,18.18
2001-05-12,29.3,18.87,17.98
2001-05-13,28.9,18.58,17.82
2001-05-14,27.65,18.36,17.68
2001-05-15,26.25,18.19,17.56
2001-05-16,24.65,18.04,17.44
2001-05-17,22.6,17.91,17.33
2001-05-18,21.15,17.79,17.22
2001-05-19,20.0,17.68,17.13
2001-05-20,19.4,17.58,17.09
2001-05-21,18.95,17.52,17.11
2001-05-22,19.1,17.46,17.09
2001-05-23,19.45,17.38,16.98
2001-05-24,18.55,17.28,16.83
2001-05-25,18.45,17.16,16.66
2001-05-26,18.9,17.04,16.5
2001-05-27,18.8,16.91,16.36
2001-05-28,18.8,16.79,16.24
2001-05-29,19.0,16.67,16.14
2001-05-30,19.2,16.56,16.11
2001-05-31,19.75,16.48,16.23
2001-06-01,20.45,16.44,16.49
2001-06-02,20.7,16.43,16.81
2001-06-03,20.8,16.44,17.03
2001-06-04,21.15,16.42,17.02
2001-06-05,21.4,16.35,16.79
2001-06-06,21.3,16.24,16.45
2001-06-07,20.95,16.1,16.1
2001-06-08,20.55,15.94,15.78
2001-06-09,20.55,15.79,15.51
2001-06-10,21.4,15.65,15.28
2001-06-11,22.0,15.51,15.16
2001-06-12,22.25,15.4,15.18
2001-06-13,22.5,15.3,15.34
2001-06-14,23.0,15.22,15.55
2001-06-15,23.35,15.15,15.68
2001-06-16,22.95,15.07,15.6
2001-06-17,22.8,14.98,15.33
2001-06-18,22.35,14.88,14.98
2001-06-19,21.9,14.77,14.68
2001-06-20,22.0,14.66,14.5
2001-06-21,21.5,14.56,14.44
2001-06-22,21.25,14.46,14.5
2001-06-23,22.0,14.38,14.65
2001-06-24,22.5,14.29,14.8
2001-06-25,22.85,14.21,14.89
2001-06-26,23.25,14.14,15.01
2001-06-27,23.5,14.08,15.16
2001-06-28,23.6,14.03,15.25
2001-06-29,23.1,13.99,15.21
2001-06-30,21.9,13.95,15.01
2001-07-01,20.95,13.9,14.68
2001-07-02,20.25,13.84,14.3
2001-07-03,20.5,13.76,13.94
2001-07-04,20.25,13.67,13.63
2001-07-05,19.65,13.57,13.41
2001-07-06,20.2,13.46,13.23
2001-07-07,21.25,13.35,13.09
2001-07-08,21.5,13.25,12.98
2001-07-09,20.8,13.16,12.87
2001-07-10,20.7,13.07,12.78
2001-07-11,20.55,12.98,12.69
2001-07-12,20.2,12.9,12.6
2001-07-13,20.35,12.83,12.53
2001-07-14,20.0,12.75,12.45
2001-07-15,19.1,12.67,12.38
2001-07-16,18.65,12.6,12.31
2001-07-17,18.4,12.53,12.24
2001-07-18,18.2,12.45,12.17
2001-07-19,18.2,12.38,12.09
2001-07-20,18.0,12.31,12.02
2001-07-21,17.35,12.24,11.95
2001-07-22,17.1,12.17,11.88
2001-07-23,17.45,12.1,11.81
2001-07-24,18.65,12.07,11.85
2001-07-25,22.3,12.1,12.05
2001-07-26,28.05,12.14,12.46
2001-07-27,34.05,12.26,13.17
2001-07-28,38.75,12.53,14.16
2001-07-29,41.3,12.95,15.25
2001-07-30,42.2,13.5,16.28
2001-07-31,41.1,14.11,17.07
2001-08-01,38.4,14.68,17.35
2001-08-02,35.5,15.09,17.02
2001-08-03,33.6,15.25,16.32
2001-08-04,31.85,15.14,15.5
2001-08-05,31.0,14.81,14.68
2001-08-06,33.75,14.35,13.99
2001-08-07,38.8,13.88,13.55
2001-08-08,41.4,13.47,13.24
2001-08-09,40.7,13.11,12.95
2001-08-10,40.0,12.79,12.67
2001-08-11,39.35,12.5,12.45
2001-08-12,38.7,12.28,12.37
2001-08-13,38.7,12.14,12.48
2001-08-14,38.4,12.1,12.71
2001-08-15,37.45,12.1,12.9
2001-08-16,36.65,12.1,12.94
2001-08-17,36.35,12.06,12.82
2001-08-18,36.0,11.99,12.59
2001-08-19,35.65,11.89,12.32
2001-08-20,35.2,11.78,12.06
2001-08-21,34.55,11.66,11.84
2001-08-22,33.9,11.53,11.66
2001-08-23,33.15,11.4,11.51
2001-08-24,32.15,11.29,11.4
2001-08-25,31.15,11.18,11.31
2001-08-26,29.85,11.08,11.23
2001-08-27,28.75,11.0,11.15
2001-08-28,27.9,10.92,11.08
2001-08-29,27.75,10.84,11.01
2001-08-30,28.2,10.78,10.95
2001-08-31,27.75,10.71,10.89
2001-09-01,27.05,10.65,10.84
2001-09-02,26.65,10.58,10.78
2001-09-03,26.35,10.52,10.72
2001-09-04,26.2,10.46,10.67
2001-09-05,25.95,10.4,10.62
2001-09-06,25.4,10.34,10.56
2001-09-07,25.25,10.28,10.51
2001-09-08,26.35,10.23,10.48
2001-09-09,29.75,10.18,10.46
2001-09-10,31.6,10.13,10.5
2001-09-11,29.45,10.08,10.57
2001-09-12,27.6,10.04,10.66
2001-09-13,28.7,10.06,10.85
2001-09-14,31.15,10.09,11.07
2001-09-15,32.2,10.14,11.35
2001-09-16,31.9,10.24,11.71
2001-09-17,31.6,10.38,12.08
2001-09-18,31.9,10.54,12.43
2001-09-19,34.2,10.86,13.01
2001-09-20,38.1,11.35,13.85
2001-09-21,40.0,12.03,14.83
2001-09-22,40.0,12.86,15.74
2001-09-23,40.0,13.72,16.45
2001-09-24,40.0,14.54,17.0
2001-09-25,40.0,15.44,17.68
2001-09-26,40.0,16.54,18.83
2001-09-27,40.0,17.82,20.15
2001-09-28,40.0,19.11,21.22
2001-09-29,40.0,20.53,22.07
2001-09-30,41.45,22.01,22.8
2001-10-01,42.7,23.29,23.31
2001-10-02,41.95,24.11,23.52
2001-10-03,41.05,24.46,23.38
2001-10-04,40.55,24.41,22.94
2001-10-05,40.2,24.07,22.33
2001-10-06,40.0,23.53,21.7
2001-10-07,40.0,22.94,21.14
2001-10-08,40.0,22.34,20.6
2001-10-09,40.0,21.71,20.03
2001-10-10,39.5,21.06,19.49
2001-10-11,38.55,20.45,19.05
2001-10-12,37.75,19.92,18.67
2001-10-13,37.1,19.43,18.29
2001-10-14,36.5,18.96,17.87
2001-10-15,35.85,18.45,17.39
2001-10-16,35.05,17.89,16.83
2001-10-17,34.6,17.28,16.25
2001-10-18,34.1,16.64,15.66
2001-10-19,33.3,16.01,15.13
2001-10-20,32.7,15.44,14.72
2001-10-21,32.15,14.96,14.44
2001-10-22,31.75,14.58,14.21
2001-10-23,31.45,14.26,14.0
2001-10-24,31.0,14.0,13.83
2001-10-25,30.4,13.81,13.77
2001-10-26,29.85,13.7,13.78
2001-10-27,29.45,13.64,13.77
2001-10-28,29.16,13.58,13.71
2001-10-29,28.75,13.5,13.57
2001-10-30,28.35,13.41,13.45
2001-10-31,28.6,13.39,13.54
2001-11-01,29.55,13.54,13.98
2001-11-02,30.1,14.05,14.94
2001-11-03,29.85,14.93,16.19
2001-11-04,29.6,16.05,17.43
2001-11-05,29.6,17.22,18.42
2001-11-06,29.6,18.27,19.11
2001-11-07,29.45,19.12,19.54
2001-11-08,29.15,19.8,19.86
2001-11-09,29.0,20.51,20.4
2001-11-10,29.0,21.41,21.23
2001-11-11,28.75,22.38,22.13
2001-11-12,28.05,23.26,22.9
2001-11-13,27.45,24.0,23.39
2001-11-14,27.3,24.58,23.61
2001-11-15,27.2,24.96,23.64
2001-11-16,26.95,25.14,23.56
2001-11-17,26.5,25.19,23.47
2001-11-18,26.2,25.19,23.45
2001-11-19,25.95,25.24,23.57
2001-11-20,25.7,25.44,23.87
2001-11-21,25.55,25.77,24.22
2001-11-22,25.55,26.1,24.5
2001-11-23,25.95,26.58,25.04
2001-11-24,26.75,27.49,26.07
2001-11-25,27.3,28.71,27.31
2001-11-26,27.6,29.89,28.17
2001-11-27,27.9,30.66,28.5
2001-11-28,28.2,31.03,28.49
2001-11-29,29.2,31.12,28.33
2001-11-30,29.75,31.03,28.1
2001-12-01,29.3,30.84,27.88
2001-12-02,29.15,30.61,27.68
2001-12-03,29.3,30.37,27.47
2001-12-04,29.15,30.09,27.21
2001-12-05,27.2,29.78,26.93
2001-12-06,25.35,29.44,26.63
2001-12-07,25.25,29.1,26.34
2001-12-08,25.1,28.75,26.05
2001-12-09,24.9,28.4,25.77
2001-12-10,24.6,28.06,25.49
2001-12-11,24.35,27.72,25.22
2001-12-12,24.0,27.39,24.95
2001-12-13,23.25,27.07,24.68
2001-12-14,22.3,26.73,24.4
2001-12-15,21.95,26.4,24.12
2001-12-16,21.95,26.07,23.85
2001-12-17,21.85,25.76,23.59
2001-12-18,21.9,25.45,23.35
2001-12-19,21.25,25.16,23.11
2001-12-20,20.2,24.89,22.91
2001-12-21,19.65,24.66,22.78
2001-12-22,19.15,24.54,22.78
2001-12-23,18.8,24.52,22.84
2001-12-24,18.8,24.53,22.87
2001-12-25,18.8,24.52,22.83
2001-12-26,18.8,24.46,22.72
2001-12-27,18.8,24.34,22.57
2001-12-28,18.75,24.18,22.4
2001-12-29,18.55,23.99,22.21
2001-12-30,18.4,23.78,22.03
2001-12-31,18.25,23.58,21.88
2002-01-01,18.0,23.43,21.79
2002-01-02,17.8,23.3,21.71
2002-01-03,17.7,23.19,21.61
2002-01-04,17.7,23.05,21.48
2002-01-05,17.75,22.89,21.32
