Date,Qobs,sim1,sim2
2000-07-31,94.5,17.73,22.93
2000-08-01,108.2,18.85,25.94
2000-08-02,60.35,20.75,28.34
2000-08-03,37.45,22.87,29.08
2000-08-04,26.65,24.24,28.33
2000-08-05,16.25,24.38,26.74
2000-08-06,14.95,23.54,24.93
2000-08-07,14.95,22.23,23.2
2000-08-08,13.7,20.86,21.86
2000-08-09,19.2,19.74,21.2
2000-08-10,23.2,18.98,21.09
2000-08-11,18.95,18.55,20.99
2000-08-12,16.2,18.27,20.61
2000-08-13,16.2,17.98,20.06
2000-08-14,14.95,17.63,19.55
2000-08-15,13.7,17.25,19.16
2000-08-16,13.25,16.9,18.88
2000-08-17,12.15,16.6,18.66
2000-08-18,12.6,16.36,18.47
2000-08-19,13.7,16.16,18.3
2000-08-20,12.6,16.0,18.13
2000-08-21,11.0,15.84,17.97
2000-08-22,10.19,15.7,17.81
2000-08-23,9.88,15.56,17.65
2000-08-24,9.56,15.43,17.5
2000-08-25,9.24,15.29,17.36
2000-08-26,9.24,15.16,17.23
2000-08-27,8.765,15.04,17.09
2000-08-28,8.29,14.91,16.97
2000-08-29,9.085,14.79,16.84
2000-08-30,9.88,14.67,16.69
2000-08-31,9.88,14.54,16.53
2000-09-01,9.88,14.42,16.35
2000-09-02,9.88,14.29,16.19
2000-09-03,9.405,14.17,16.05
2000-09-04,8.93,14.05,15.94
2000-09-05,8.61,13.93,15.94
2000-09-06,8.765,13.81,16.1
2000-09-07,9.56,13.71,16.34
2000-09-08,9.88,13.62,16.53
2000-09-09,9.085,13.54,16.53
2000-09-10,8.29,13.48,16.34
2000-09-11,8.29,13.41,16.02
2000-09-12,8.29,13.32,15.66
2000-09-13,8.29,13.22,15.31
2000-09-14,8.29,13.1,14.99
2000-09-15,9.085,12.96,14.71
2000-09-16,9.88,12.82,14.48
2000-09-17,10.69,12.68,14.3
2000-09-18,12.6,12.55,14.21
2000-09-19,14.95,12.44,14.3
2000-09-20,13.85,12.33,14.64
2000-09-21,10.69,12.24,15.11
2000-09-22,9.88,12.16,15.47
2000-09-23,9.88,12.11,15.61
2000-09-24,9.88,12.07,15.6
2000-09-25,9.085,12.04,15.54
2000-09-26,8.29,12.0,15.42
2000-09-27,8.29,11.96,15.22
2000-09-28,8.29,11.9,14.93
2000-09-29,8.15,11.84,14.6
2000-09-30,8.01,11.76,14.23
2000-10-01,8.01,11.65,13.85
2000-10-02,8.01,11.53,13.47
2000-10-03,7.725,11.4,13.12
2000-10-04,7.44,11.26,12.81
2000-10-05,7.44,11.12,12.56
2000-10-06,7.865,10.98,12.36
2000-10-07,8.29,10.85,12.2
2000-10-08,8.15,10.73,12.07
2000-10-09,8.01,10.62,11.95
2000-10-10,8.15,10.51,11.85
2000-10-11,8.29,10.42,11.75
2000-10-12,8.29,10.33,11.65
2000-10-13,8.15,10.25,11.56
2000-10-14,8.01,10.16,11.46
2000-10-15,8.01,10.08,11.37
2000-10-16,7.44,10.0,11.28
2000-10-17,6.87,9.925,11.19
2000-10-18,6.87,9.847,11.1
2000-10-19,6.87,9.77,11.01
2000-10-20,6.87,9.694,10.92
2000-10-21,6.87,9.618,10.83
2000-10-22,6.87,9.543,10.75
2000-10-23,6.87,9.469,10.66
2000-10-24,6.87,9.396,10.58
2000-10-25,6.87,9.323,10.49
2000-10-26,7.225,9.251,10.41
2000-10-27,7.58,9.18,10.33
2000-10-28,7.58,9.109,10.25
2000-10-29,7.58,9.039,10.18
2000-10-30,7.65,8.97,10.13
2000-10-31,8.005,8.902,10.1
2000-11-01,8.005,8.835,10.06
2000-11-02,7.72,8.768,10.01
2000-11-03,7.295,8.703,9.955
2000-11-04,6.87,8.638,9.9
2000-11-05,6.87,8.575,9.87
2000-11-06,7.44,8.516,9.867
2000-11-07,8.15,8.458,9.874
2000-11-08,7.58,8.401,9.897
2000-11-09,7.58,8.347,9.942
2000-11-10,8.29,8.298,10.03
2000-11-11,8.29,8.264,10.22
2000-11-12,9.085,8.241,10.54
2000-11-13,9.88,8.236,10.95
2000-11-14,9.88,8.256,11.38
2000-11-15,9.72,8.305,11.7
2000-11-16,8.64,8.393,11.87
2000-11-17,7.65,8.515,11.92
2000-11-18,8.73,8.648,11.92
2000-11-19,9.72,8.765,11.91
2000-11-20,9.72,8.849,11.89
2000-11-21,9.085,8.899,11.87
2000-11-22,8.005,8.921,11.83
2000-11-23,7.65,8.921,11.78
2000-11-24,7.225,8.906,11.72
2000-11-25,6.87,8.881,11.64
2000-11-26,6.87,8.847,11.56
2000-11-27,7.155,8.812,11.49
2000-11-28,7.155,8.785,11.46
2000-11-29,6.87,8.772,11.47
2000-11-30,6.87,8.776,11.51
2000-12-01,6.87,8.795,11.55
2000-12-02,7.295,8.824,11.54
2000-12-03,7.72,8.854,11.49
2000-12-04,7.72,8.873,11.42
2000-12-05,7.295,8.872,11.33
2000-12-06,6.87,8.851,11.24
2000-12-07,7.155,8.812,11.14
2000-12-08,7.155,8.76,11.04
2000-12-09,7.295,8.699,10.94
2000-12-10,7.72,8.643,10.86
2000-12-11,7.72,8.604,10.84
2000-12-12,7.865,8.604,10.92
2000-12-13,8.01,8.675,11.13
2000-12-14,8.47,8.842,11.47
2000-12-15,8.61,9.105,11.87
2000-12-16,8.29,9.447,12.21
2000-12-17,8.15,9.843,12.46
2000-12-18,8.01,10.26,12.68
2000-12-19,8.15,10.68,12.95
2000-12-20,8.15,11.09,13.22
2000-12-21,8.01,11.47,13.42
2000-12-22,7.865,11.79,13.52
2000-12-23,7.72,12.03,13.51
2000-12-24,8.005,12.17,13.44
2000-12-25,8.29,12.22,13.33
2000-12-26,8.29,12.21,13.25
2000-12-27,8.45,12.35,13.55
2000-12-28,8.77,12.75,14.26
2000-12-29,9.085,13.43,15.24
2000-12-30,9.87,14.33,16.2
2000-12-31,9.395,15.34,16.99
2001-01-01,9.595,16.36,17.57
2001-01-02,9.595,17.21,17.93
2001-01-03,8.29,17.81,18.06
2001-01-04,9.085,18.25,18.19
2001-01-05,9.72,18.6,18.39
2001-01-06,10.53,18.87,18.56
2001-01-07,10.06,19.08,18.69
2001-01-08,9.405,19.3,18.9
2001-01-09,10.85,19.7,19.42
2001-01-10,11.5,20.55,20.65
2001-01-11,10.69,21.87,22.23
2001-01-12,9.88,23.39,23.42
2001-01-13,9.88,24.8,23.92
2001-01-14,10.69,25.72,23.94
2001-01-15,10.69,26.01,23.72
2001-01-16,9.245,25.84,23.39
2001-01-17,9.245,25.42,23.0
2001-01-18,9.56,24.93,22.61
2001-01-19,9.24,24.42,22.22
2001-01-20,8.765,23.94,21.86
2001-01-21,8.29,23.49,21.52
2001-01-22,8.29,23.07,21.19
2001-01-23,8.29,22.67,20.87
2001-01-24,8.15,22.28,20.55
2001-01-25,8.01,21.9,20.24
2001-01-26,8.15,21.6,20.08
2001-01-27,9.895,21.72,20.57
2001-01-28,14.35,22.52,21.76
2001-01-29,16.2,23.78,23.04
2001-01-30,14.25,25.19,23.94
2001-01-31,11.59,26.46,24.39
2001-02-01,9.88,27.21,24.49
2001-02-02,9.48,27.35,24.31
2001-02-03,8.685,27.01,23.94
2001-02-04,8.29,26.41,23.48
2001-02-05,8.29,25.73,23.01
2001-02-06,12.25,25.1,22.61
2001-02-07,17.5,24.87,22.76
2001-02-08,36.25,25.65,23.8
2001-02-09,69.85,27.95,25.61
2001-02-10,75.0,32.09,27.76
2001-02-11,61.3,37.06,29.52
2001-02-12,52.1,39.98,30.27
2001-02-13,40.65,39.58,30.02
2001-02-14,29.45,37.38,29.36
2001-02-15,20.3,35.04,28.85
2001-02-16,16.1,33.29,28.59
2001-02-17,14.8,32.12,28.33
2001-02-18,16.1,31.25,27.87
2001-02-19,17.15,30.42,27.25
2001-02-20,17.15,29.55,26.54
2001-02-21,16.1,28.69,25.88
2001-02-22,19.0,28.71,26.02
2001-02-23,21.75,30.58,27.14
2001-02-24,18.85,33.04,28.28
2001-02-25,16.1,34.07,28.55
2001-02-26,13.6,33.41,28.04
2001-02-27,12.4,31.94,27.25
2001-02-28,12.4,30.36,26.41
2001-03-01,13.6,28.94,25.59
2001-03-02,14.3,27.74,24.83
2001-03-03,13.1,26.83,24.39
2001-03-04,15.75,26.54,24.71
2001-03-05,17.45,27.83,26.21
2001-03-06,31.7,32.28,29.39
2001-03-07,60.2,39.66,33.62
2001-03-08,59.9,45.82,35.11
2001-03-09,44.65,45.44,33.74
2001-03-10,40.65,42.15,33.09
2001-03-11,38.65,40.56,33.87
2001-03-12,34.75,40.91,34.62
2001-03-13,29.95,41.07,34.31
2001-03-14,27.4,40.55,33.95
2001-03-15,27.7,42.03,36.72
2001-03-16,38.8,46.68,40.58
2001-03-17,47.3,50.48,41.0
2001-03-18,50.95,52.46,41.34
2001-03-19,64.65,57.62,45.29
2001-03-20,67.3,64.3,50.1
2001-03-21,58.6,66.3,50.01
2001-03-22,50.95,61.11,45.51
2001-03-23,43.3,53.03,40.42
2001-03-24,41.65,45.73,36.43
2001-03-25,44.02,40.46,34.13
2001-03-26,47.3,41.16,38.06
2001-03-27,67.5,49.51,48.38
2001-03-28,77.0,58.1,51.55
2001-03-29,61.4,58.17,46.25
2001-03-30,50.2,51.63,40.58
2001-03-31,43.6,44.72,36.39
2001-04-01,41.95,39.42,33.47
2001-04-02,35.8,35.66,31.43
2001-04-03,27.7,32.96,29.84
2001-04-04,24.65,30.84,28.33
2001-04-05,21.75,28.91,26.69
2001-04-06,21.75,26.96,24.89
2001-04-07,22.5,24.99,23.11
2001-04-08,21.05,23.16,21.66
2001-04-09,20.3,21.55,20.46
2001-04-10,23.2,20.17,19.41
2001-04-11,24.65,19.18,18.83
2001-04-12,21.75,18.69,18.9
2001-04-13,20.3,18.62,19.23
2001-04-14,20.3,18.68,19.19
2001-04-15,18.85,18.62,18.73
2001-04-16,17.4,18.37,18.17
2001-04-17,17.4,17.97,17.66
2001-04-18,18.85,17.53,17.24
2001-04-19,20.3,17.16,17.02
2001-04-20,20.3,16.87,16.9
2001-04-21,21.75,16.58,16.68
2001-04-22,27.85,16.35,16.52
2001-04-23,34.1,16.45,17.0
2001-04-24,39.0,17.34,18.99
2001-04-25,94.15,24.02,30.71
2001-04-26,158.5,44.78,54.51
2001-04-27,156.5,64.03,57.44
2001-04-28,121.5,62.47,49.31
2001-04-29,99.5,53.7,42.63
2001-04-30,81.0,46.05,38.22
2001-05-01,58.65,40.3,34.6
2001-05-02,51.15,35.47,30.7
2001-05-03,39.15,30.94,26.58
2001-05-04,27.7,26.85,23.0
2001-05-05,25.25,23.51,20.47
2001-05-06,23.8,21.04,18.89
2001-05-07,21.75,19.34,17.97
2001-05-08,23.2,18.25,17.52
2001-05-09,27.7,17.71,17.68
2001-05-10,27.7,17.65,18.28
2001-05-11,24.65,17.81,18.59
2001-05-12,23.2,17.84,18.2
2001-05-13,21.75,17.59,17.44
2001-05-14,20.3,17.13,16.75
2001-05-15,20.3,16.63,16.26
2001-05-16,20.3,16.18,15.94
2001-05-17,18.85,15.83,15.71
2001-05-18,17.4,15.57,15.53
2001-05-19,17.4,15.35,15.38
2001-05-20,23.35,15.19,15.29
2001-05-21,26.25,15.07,15.33
2001-05-22,20.3,15.0,15.41
2001-05-23,17.4,14.96,15.34
2001-05-24,17.4,14.89,15.11
2001-05-25,15.6,14.77,14.81
2001-05-26,13.1,14.59,14.55
2001-05-27,11.9,14.4,14.34
2001-05-28,11.9,14.2,14.18
2001-05-29,11.7,14.03,14.04
2001-05-30,10.5,13.88,13.98
2001-05-31,11.2,13.79,14.05
2001-06-01,11.9,13.73,14.17
2001-06-02,12.6,13.7,14.35
2001-06-03,13.1,13.76,14.83
2001-06-04,12.4,13.94,15.63
2001-06-05,11.9,14.2,16.5
2001-06-06,10.7,14.5,17.23
2001-06-07,10.0,14.76,17.57
2001-06-08,10.0,14.87,17.36
2001-06-09,10.0,14.77,16.62
2001-06-10,9.785,14.49,15.64
2001-06-11,9.785,14.13,14.89
2001-06-12,11.2,13.84,14.86
2001-06-13,19.25,13.78,15.68
2001-06-14,24.65,13.91,16.76
2001-06-15,23.9,14.11,17.17
2001-06-16,21.3,14.21,16.65
2001-06-17,16.9,14.11,15.6
2001-06-18,22.55,13.8,14.57
2001-06-19,32.35,13.43,14.03
2001-06-20,104.2,13.19,14.38
2001-06-21,137.0,13.29,15.98
2001-06-22,83.7,13.93,18.55
2001-06-23,76.2,15.1,20.87
2001-06-24,91.0,16.75,22.64
2001-06-25,130.5,18.81,24.72
2001-06-26,181.0,21.09,26.91
2001-06-27,161.0,23.17,27.86
2001-06-28,103.0,24.46,27.0
2001-06-29,72.5,24.38,24.84
2001-06-30,59.05,22.97,22.12
2001-07-01,48.2,20.94,19.7
2001-07-02,35.8,18.96,18.0
2001-07-03,27.7,17.38,17.05
2001-07-04,27.7,16.34,16.88
2001-07-05,39.15,15.99,17.95
2001-07-06,55.35,16.57,20.88
2001-07-07,54.35,18.26,23.96
2001-07-08,41.35,20.47,24.81
2001-07-09,32.5,21.81,23.68
2001-07-10,26.25,21.65,21.94
2001-07-11,23.2,20.62,20.66
2001-07-12,23.2,19.46,19.99
2001-07-13,23.2,18.57,19.55
2001-07-14,24.65,18.03,19.11
2001-07-15,24.65,17.67,18.53
2001-07-16,23.2,17.23,17.74
2001-07-17,20.3,16.63,16.79
2001-07-18,18.85,15.92,15.92
2001-07-19,21.75,15.19,15.29
2001-07-20,21.75,14.53,14.9
2001-07-21,20.3,14.02,14.68
2001-07-22,18.85,13.65,14.58
2001-07-23,33.9,13.66,15.39
2001-07-24,60.8,14.66,18.78
2001-07-25,81.1,17.19,24.72
2001-07-26,126.5,21.29,29.86
2001-07-27,156.5,26.05,32.94
2001-07-28,156.5,30.27,35.03
2001-07-29,180.0,33.74,36.68
2001-07-30,190.5,36.23,37.2
2001-07-31,147.0,36.95,36.21
2001-08-01,90.7,35.68,33.82
2001-08-02,60.8,32.94,30.54
2001-08-03,45.1,29.57,27.15
2001-08-04,38.35,26.35,24.41
2001-08-05,38.35,23.73,22.59
2001-08-06,102.0,21.83,21.55
2001-08-07,145.0,20.6,21.2
2001-08-08,96.1,19.95,21.48
2001-08-09,58.1,19.77,21.78
2001-08-10,49.0,19.82,21.47
2001-08-11,47.3,19.83,21.02
2001-08-12,37.45,20.04,21.89
2001-08-13,35.8,20.91,24.54
2001-08-14,38.35,22.4,27.19
2001-08-15,31.85,23.94,27.64
2001-08-16,26.25,24.62,26.38
2001-08-17,23.2,24.06,24.42
2001-08-18,21.75,22.7,22.39
2001-08-19,20.3,21.14,20.78
2001-08-20,18.85,19.77,19.72
2001-08-21,18.55,18.72,19.09
2001-08-22,18.55,17.98,18.7
2001-08-23,20.3,17.5,18.52
2001-08-24,21.75,17.25,18.67
2001-08-25,18.05,17.25,19.18
2001-08-26,16.6,17.43,19.58
2001-08-27,17.4,17.56,19.39
2001-08-28,16.35,17.47,18.72
2001-08-29,15.55,17.15,18.01
2001-08-30,16.2,16.73,17.53
2001-08-31,24.85,16.35,17.33
2001-09-01,24.2,16.09,17.28
2001-09-02,13.85,15.91,17.18
2001-09-03,13.1,15.78,17.1
2001-09-04,13.1,15.71,17.11
2001-09-05,13.6,15.64,17.02
2001-09-06,14.8,15.51,16.73
2001-09-07,16.1,15.32,16.45
2001-09-08,20.3,15.29,16.93
2001-09-09,44.4,15.65,18.57
2001-09-10,60.95,16.51,21.03
2001-09-11,42.8,17.75,22.98
2001-09-12,39.15,19.14,24.07
2001-09-13,53.8,20.4,24.8
2001-09-14,60.5,21.38,25.33
2001-09-15,55.7,22.02,25.44
2001-09-16,39.15,22.29,25.06
2001-09-17,27.7,22.34,24.86
2001-09-18,27.7,22.48,25.4
2001-09-19,27.7,23.11,26.76
2001-09-20,53.55,24.22,28.11
2001-09-21,66.8,25.36,28.69
2001-09-22,42.55,26.02,28.42
2001-09-23,30.9,26.02,27.54
2001-09-24,54.2,25.52,26.65
2001-09-25,89.05,25.64,27.81
2001-09-26,82.3,26.82,30.28
2001-09-27,64.0,28.44,31.8
2001-09-28,52.35,29.78,31.86
2001-09-29,35.8,30.3,31.3
2001-09-30,27.7,30.21,30.89
2001-10-01,27.7,29.9,30.68
2001-10-02,29.3,29.5,30.28
2001-10-03,29.3,28.95,29.6
2001-10-04,26.25,28.19,28.64
2001-10-05,22.5,27.19,27.38
2001-10-06,22.5,26.01,26.04
2001-10-07,21.75,24.77,24.84
2001-10-08,20.3,23.58,23.8
2001-10-09,20.3,22.46,22.79
2001-10-10,18.85,21.44,21.84
2001-10-11,17.4,20.49,20.95
2001-10-12,18.25,19.63,20.16
2001-10-13,19.1,18.84,19.57
2001-10-14,19.1,18.15,19.15
2001-10-15,18.85,17.58,18.71
2001-10-16,18.0,17.11,18.2
2001-10-17,17.4,16.71,17.66
2001-10-18,16.6,16.32,17.18
2001-10-19,15.3,15.95,16.78
2001-10-20,16.95,15.61,16.47
2001-10-21,18.25,15.31,16.25
2001-10-22,16.9,15.06,16.07
2001-10-23,15.6,14.88,15.97
2001-10-24,14.3,14.84,16.17
2001-10-25,13.1,15.04,16.79
2001-10-26,12.4,15.44,17.6
2001-10-27,12.3,15.94,18.14
2001-10-28,12.2,16.37,18.21
2001-10-29,11.8,16.6,17.99
2001-10-30,10.7,16.69,17.88
2001-10-31,10.0,16.86,18.33
2001-11-01,10.0,17.37,19.47
2001-11-02,11.2,18.24,20.85
2001-11-03,11.2,19.31,21.98
2001-11-04,10.0,20.39,22.88
2001-11-05,11.2,21.35,23.56
2001-11-06,11.9,22.06,23.92
2001-11-07,11.3,22.5,23.97
2001-11-08,11.2,22.71,23.93
2001-11-09,11.2,22.92,24.21
2001-11-10,13.0,23.49,25.29
2001-11-11,13.6,24.48,26.8
2001-11-12,12.4,25.64,27.86
2001-11-13,12.4,26.65,28.0
2001-11-14,14.9,27.21,27.92
2001-11-15,16.1,27.47,28.31
2001-11-16,16.1,27.81,28.68
2001-11-17,16.1,28.21,28.6
2001-11-18,13.6,28.35,28.39
2001-11-19,11.8,28.21,28.2
2001-11-20,11.2,28.01,28.07
2001-11-21,11.3,27.86,27.97
2001-11-22,15.25,27.75,27.94
2001-11-23,22.0,27.97,28.44
2001-11-24,27.1,28.78,29.6
2001-11-25,32.5,30.12,31.03
2001-11-26,29.45,31.62,31.67
2001-11-27,21.75,32.33,31.19
2001-11-28,18.85,31.97,30.38
2001-11-29,16.1,31.07,29.62
2001-11-30,16.1,30.12,28.99
2001-12-01,20.3,29.34,28.55
2001-12-02,20.3,28.76,28.21
2001-12-03,20.3,28.27,27.83
2001-12-04,23.2,27.8,27.38
2001-12-05,20.3,27.31,26.9
2001-12-06,20.3,26.81,26.43
2001-12-07,21.75,26.31,25.96
2001-12-08,18.0,25.81,25.5
2001-12-09,14.8,25.32,25.04
2001-12-10,14.0,24.85,24.61
2001-12-11,15.65,24.4,24.2
2001-12-12,17.75,23.97,23.8
2001-12-13,18.8,23.54,23.39
2001-12-14,18.35,23.11,22.98
2001-12-15,16.95,22.7,22.59
2001-12-16,16.5,22.29,22.21
2001-12-17,16.35,21.9,21.85
2001-12-18,15.95,21.53,21.51
2001-12-19,15.7,21.17,21.17
2001-12-20,15.95,20.82,20.84
2001-12-21,15.95,20.48,20.52
2001-12-22,15.95,20.16,20.22
2001-12-23,16.2,19.84,19.92
2001-12-24,15.85,19.54,19.64
2001-12-25,15.15,19.25,19.36
2001-12-26,14.45,18.96,19.09
2001-12-27,14.1,18.68,18.82
2001-12-28,14.0,18.41,18.56
2001-12-29,13.9,18.15,18.3
2001-12-30,13.9,17.89,18.05
2001-12-31,13.9,17.63,17.81
2002-01-01,14.0,17.38,17.57
2002-01-02,14.1,17.14,17.33
2002-01-03,14.0,16.9,17.1
2002-01-04,13.9,16.67,16.88
2002-01-05,15.05,16.44,16.65
