Date,Qobs,sim1,sim2
2000-04-01,75.04,65.43,54.09
2000-04-02,65.91,68.63,58.17
2000-04-03,70.76,86.97,73.7
2000-04-04,68.57,79.13,67.8
2000-04-05,83.59,81.13,70.38
2000-04-06,134.3,211.6,167.1
2000-04-07,124.4,130.2,117.9
2000-04-08,65.33,70.88,65.15
2000-04-09,44.9,45.16,42.55
2000-04-10,36.0,35.03,34.28
2000-04-11,31.68,33.38,33.65
2000-04-12,30.94,40.72,41.26
2000-04-13,35.03,58.73,57.31
2000-04-14,40.37,64.56,60.69
2000-04-15,43.31,63.4,59.39
2000-04-16,50.66,65.63,60.74
2000-04-17,53.93,65.84,62.17
2000-04-18,47.68,57.44,54.84
2000-04-19,44.65,54.42,52.29
2000-04-20,44.11,49.9,48.01
2000-04-21,43.21,42.27,40.99
2000-04-22,43.09,35.8,35.08
2000-04-23,43.03,31.74,31.61
2000-04-24,39.88,29.34,29.64
2000-04-25,38.5,28.06,28.68
2000-04-26,42.75,36.6,39.1
2000-04-27,40.44,39.47,40.2
2000-04-28,33.78,34.64,34.69
2000-04-29,33.85,30.09,30.54
2000-04-30,36.75,26.88,27.62
2000-05-01,35.54,24.45,25.26
2000-05-02,31.3,22.55,23.3
2000-05-03,27.97,20.76,21.41
2000-05-04,25.08,19.41,20.42
2000-05-05,22.58,18.79,20.07
2000-05-06,20.4,18.63,20.02
2000-05-07,19.15,18.48,19.72
2000-05-08,18.92,18.18,19.37
2000-05-09,21.1,18.03,19.38
2000-05-10,23.82,17.91,19.05
2000-05-11,23.79,18.18,19.83
2000-05-12,23.15,18.08,19.05
2000-05-13,23.03,17.12,18.08
2000-05-14,21.2,16.46,17.5
2000-05-15,18.59,16.04,17.1
2000-05-16,17.36,15.71,16.79
2000-05-17,16.65,15.44,16.52
2000-05-18,15.97,15.21,16.27
2000-05-19,16.14,14.98,16.04
2000-05-20,19.92,15.3,17.54
2000-05-21,22.14,16.01,18.32
2000-05-22,18.57,15.79,18.11
2000-05-23,28.92,16.64,20.74
2000-05-24,37.08,18.27,21.65
2000-05-25,28.18,18.04,20.45
2000-05-26,22.54,16.99,19.1
2000-05-27,20.56,15.96,17.73
2000-05-28,21.17,14.99,16.41
2000-05-29,27.46,14.27,15.58
2000-05-30,35.38,14.33,16.48
2000-05-31,31.6,14.89,17.19
2000-06-01,23.02,14.83,17.0
2000-06-02,19.18,14.52,16.55
2000-06-03,16.58,13.97,15.59
2000-06-04,15.52,13.3,14.59
2000-06-05,15.47,12.81,14.03
2000-06-06,16.14,12.51,13.72
2000-06-07,18.91,12.3,13.51
2000-06-08,19.91,12.15,13.48
2000-06-09,17.23,12.02,13.35
2000-06-10,15.37,11.83,13.04
2000-06-11,14.66,11.62,12.77
2000-06-12,15.08,11.44,12.55
2000-06-13,18.71,11.27,12.36
2000-06-14,20.13,11.11,12.19
2000-06-15,24.03,10.95,12.07
2000-06-16,40.12,10.82,12.23
2000-06-17,40.96,10.72,12.4
2000-06-18,27.16,10.59,12.33
2000-06-19,20.47,10.45,12.17
2000-06-20,16.39,10.3,11.86
2000-06-21,14.82,10.13,11.43
2000-06-22,14.98,9.964,11.06
2000-06-23,14.69,9.804,10.81
2000-06-24,14.15,9.657,10.63
2000-06-25,17.93,9.518,10.48
2000-06-26,20.43,9.398,10.53
2000-06-27,17.68,9.307,10.63
2000-06-28,14.81,9.198,10.61
2000-06-29,12.78,9.074,10.46
2000-06-30,11.5,8.944,10.24
2000-07-01,10.55,8.813,9.988
2000-07-02,10.03,8.682,9.725
2000-07-03,9.814,8.552,9.501
2000-07-04,10.24,8.428,9.363
2000-07-05,11.31,8.311,9.259
2000-07-06,11.98,8.194,9.097
2000-07-07,11.16,8.075,8.934
2000-07-08,10.05,7.959,8.792
2000-07-09,10.36,7.846,8.681
2000-07-10,12.0,7.744,8.665
2000-07-11,12.31,7.66,8.64
2000-07-12,11.14,7.562,8.529
2000-07-13,10.92,7.457,8.403
2000-07-14,10.91,7.352,8.282
2000-07-15,10.41,7.248,8.136
2000-07-16,15.98,7.144,8.005
2000-07-17,46.47,7.092,8.339
2000-07-18,69.96,7.379,9.466
2000-07-19,56.06,7.877,10.09
2000-07-20,33.6,8.139,10.14
2000-07-21,20.93,8.123,9.906
2000-07-22,16.39,7.934,9.528
2000-07-23,15.38,7.724,9.227
2000-07-24,14.72,7.6,9.128
2000-07-25,12.64,7.476,8.948
2000-07-26,13.98,7.241,8.526
2000-07-27,18.96,7.042,8.366
2000-07-28,17.89,7.016,8.514
2000-07-29,45.01,7.018,8.539
2000-07-30,85.66,8.002,10.7
2000-07-31,79.68,9.709,11.84
2000-08-01,52.4,10.39,11.91
2000-08-02,33.4,10.29,11.53
2000-08-03,23.16,9.696,10.72
2000-08-04,18.73,9.042,10.1
2000-08-05,15.92,8.679,9.907
2000-08-06,14.02,8.348,9.521
2000-08-07,20.33,8.45,10.29
2000-08-08,29.6,10.92,13.09
2000-08-09,26.97,12.67,13.32
2000-08-10,20.11,11.97,12.5
2000-08-11,17.62,10.92,11.55
2000-08-12,17.08,9.799,10.45
2000-08-13,17.97,8.785,9.515
2000-08-14,20.92,8.202,9.098
2000-08-15,20.01,7.907,8.881
2000-08-16,15.36,7.644,8.591
2000-08-17,13.56,7.432,8.385
2000-08-18,13.49,7.28,8.235
2000-08-19,12.9,7.16,8.108
2000-08-20,11.42,7.052,7.989
2000-08-21,10.08,6.949,7.874
2000-08-22,9.18,6.849,7.761
2000-08-23,8.691,6.751,7.65
2000-08-24,8.487,6.655,7.54
2000-08-25,8.48,6.56,7.432
2000-08-26,8.48,6.466,7.328
2000-08-27,8.48,6.383,7.254
2000-08-28,8.48,6.305,7.177
2000-08-29,8.48,6.214,7.052
2000-08-30,8.48,6.123,6.972
2000-08-31,8.995,6.056,6.971
2000-09-01,9.275,6.044,7.133
2000-09-02,8.976,6.115,7.35
2000-09-03,8.7,6.157,7.359
2000-09-04,8.275,6.123,7.273
2000-09-05,7.96,6.063,7.235
2000-09-06,7.814,6.017,7.229
2000-09-07,7.726,5.976,7.178
2000-09-08,7.637,5.893,6.999
2000-09-09,7.547,5.757,6.733
2000-09-10,7.458,5.592,6.437
2000-09-11,7.37,5.422,6.169
2000-09-12,7.28,5.265,5.961
2000-09-13,7.191,5.136,5.814
2000-09-14,7.102,5.035,5.708
2000-09-15,7.014,4.956,5.656
2000-09-16,6.924,4.896,5.635
2000-09-17,8.86,4.846,5.628
2000-09-18,10.55,4.843,5.902
2000-09-19,9.582,4.939,6.261
2000-09-20,8.617,5.021,6.375
2000-09-21,8.056,5.022,6.311
2000-09-22,7.913,4.966,6.193
2000-09-23,8.083,4.897,6.122
2000-09-24,7.903,4.844,6.09
2000-09-25,7.473,4.79,6.0
2000-09-26,7.121,4.715,5.843
2000-09-27,6.982,4.618,5.649
2000-09-28,6.98,4.507,5.428
2000-09-29,6.98,4.387,5.195
2000-09-30,6.98,4.263,4.964
2000-10-01,6.924,4.141,4.755
2000-10-02,6.752,4.034,4.611
2000-10-03,6.519,3.953,4.548
2000-10-04,6.286,3.905,4.587
2000-10-05,6.071,3.89,4.665
2000-10-06,5.917,3.875,4.636
2000-10-07,5.805,3.827,4.509
2000-10-08,5.694,3.753,4.363
2000-10-09,5.584,3.672,4.231
2000-10-10,5.474,3.593,4.114
2000-10-11,5.363,3.521,4.021
2000-10-12,5.256,3.459,3.951
2000-10-13,5.17,3.405,3.894
2000-10-14,5.103,3.356,3.835
2000-10-15,5.039,3.307,3.776
2000-10-16,4.975,3.258,3.718
2000-10-17,4.911,3.211,3.664
2000-10-18,4.936,3.165,3.619
2000-10-19,5.276,3.127,3.605
2000-10-20,5.332,3.096,3.624
2000-10-21,4.944,3.067,3.633
2000-10-22,4.733,3.046,3.598
2000-10-23,4.637,3.015,3.537
2000-10-24,4.544,2.978,3.466
2000-10-25,4.453,2.937,3.396
2000-10-26,4.371,2.894,3.328
2000-10-27,4.299,2.851,3.271
2000-10-28,4.228,2.809,3.242
2000-10-29,4.159,2.771,3.233
2000-10-30,4.087,2.736,3.21
2000-10-31,4.027,2.702,3.164
2000-11-01,4.016,2.666,3.111
2000-11-02,4.477,2.629,3.079
2000-11-03,4.868,2.597,3.128
2000-11-04,4.807,2.575,3.192
2000-11-05,5.656,2.562,3.286
2000-11-06,6.449,2.568,3.533
2000-11-07,6.1,2.612,3.687
2000-11-08,7.04,2.686,3.901
2000-11-09,8.252,2.808,4.208
2000-11-10,7.878,3.051,4.394
2000-11-11,8.454,3.365,4.573
2000-11-12,8.201,3.559,4.669
2000-11-13,6.9,3.663,4.66
2000-11-14,6.713,3.682,4.612
2000-11-15,6.617,3.66,4.565
2000-11-16,6.967,3.644,4.58
2000-11-17,7.845,3.702,4.739
2000-11-18,8.358,3.853,4.875
2000-11-19,8.248,3.983,4.955
2000-11-20,7.995,4.09,5.012
2000-11-21,7.675,4.14,4.979
2000-11-22,7.309,4.123,4.909
2000-11-23,6.941,4.074,4.832
2000-11-24,6.602,4.014,4.755
2000-11-25,6.356,3.949,4.672
2000-11-26,6.174,3.878,4.58
2000-11-27,6.392,3.831,4.613
2000-11-28,6.544,3.905,4.763
2000-11-29,6.202,4.011,4.816
2000-11-30,6.007,4.05,4.789
2000-12-01,5.984,4.026,4.721
2000-12-02,5.934,3.972,4.646
2000-12-03,5.866,3.911,4.575
2000-12-04,5.799,3.852,4.509
2000-12-05,5.731,3.797,4.448
2000-12-06,5.663,3.747,4.387
2000-12-07,5.596,3.694,4.318
2000-12-08,5.528,3.637,4.248
2000-12-09,5.46,3.579,4.18
2000-12-10,5.393,3.529,4.141
2000-12-11,5.326,3.517,4.175
2000-12-12,5.26,3.591,4.35
2000-12-13,5.308,3.765,4.546
2000-12-14,5.49,3.952,4.691
2000-12-15,5.596,4.102,4.774
2000-12-16,5.6,4.187,4.794
2000-12-17,5.575,4.234,4.818
2000-12-18,5.445,4.266,4.815
2000-12-19,5.261,4.262,4.773
2000-12-20,5.151,4.227,4.713
2000-12-21,5.091,4.171,4.64
2000-12-22,5.033,4.106,4.563
2000-12-23,4.975,4.039,4.491
2000-12-24,4.916,3.976,4.422
2000-12-25,4.858,3.914,4.354
2000-12-26,5.222,3.854,4.287
2000-12-27,5.944,3.875,4.42
2000-12-28,6.093,4.085,4.687
2000-12-29,7.215,4.459,5.077
2000-12-30,8.031,4.903,5.391
2000-12-31,7.527,5.34,5.722
2001-01-01,6.955,5.66,5.867
2001-01-02,5.953,5.766,5.845
2001-01-03,5.537,5.741,5.771
2001-01-04,5.587,5.675,5.696
2001-01-05,5.537,5.613,5.635
2001-01-06,5.414,5.549,5.572
2001-01-07,5.306,5.522,5.562
2001-01-08,6.835,5.824,6.088
2001-01-09,16.43,6.699,7.049
2001-01-10,21.37,7.973,7.903
2001-01-11,16.02,8.565,8.042
2001-01-12,12.74,8.533,7.938
2001-01-13,10.82,8.336,7.785
2001-01-14,9.188,8.128,7.623
2001-01-15,7.88,7.934,7.467
2001-01-16,7.063,7.758,7.322
2001-01-17,6.603,7.596,7.185
2001-01-18,6.269,7.442,7.053
2001-01-19,6.068,7.291,6.922
2001-01-20,5.896,7.143,6.794
2001-01-21,5.725,6.997,6.666
2001-01-22,5.554,6.848,6.536
2001-01-23,5.382,6.696,6.401
2001-01-24,5.21,6.536,6.258
2001-01-25,5.157,6.368,6.108
2001-01-26,5.51,6.224,5.988
2001-01-27,6.406,6.221,6.025
2001-01-28,7.334,6.358,6.207
2001-01-29,7.377,6.571,6.418
2001-01-30,6.8,6.74,6.521
2001-01-31,6.313,6.798,6.516
2001-02-01,5.965,6.731,6.415
2001-02-02,5.794,6.596,6.282
2001-02-03,5.707,6.444,6.148
2001-02-04,5.62,6.294,6.02
2001-02-05,5.533,6.149,5.896
2001-02-06,5.539,6.017,5.786
2001-02-07,7.142,6.101,5.996
2001-02-08,12.43,6.677,6.691
2001-02-09,19.54,7.792,7.799
2001-02-10,21.34,9.291,8.776
2001-02-11,17.29,10.53,9.324
2001-02-12,13.22,10.82,9.342
2001-02-13,11.09,10.46,9.236
2001-02-14,10.09,10.4,9.385
2001-02-15,9.217,10.63,9.466
2001-02-16,8.422,10.45,9.342
2001-02-17,7.623,10.16,9.22
2001-02-18,6.903,9.943,9.082
2001-02-19,6.942,9.668,8.849
2001-02-20,7.312,9.339,8.578
2001-02-21,7.24,9.016,8.316
2001-02-22,7.098,8.801,8.166
2001-02-23,6.892,8.669,8.07
2001-02-24,6.602,8.481,7.9
2001-02-25,6.33,8.246,7.698
2001-02-26,6.092,8.002,7.495
2001-02-27,5.866,7.764,7.298
2001-02-28,5.641,7.533,7.105
2001-03-01,5.472,7.306,6.913
2001-03-02,5.412,7.098,6.742
2001-03-03,5.49,6.918,6.594
2001-03-04,6.158,6.774,6.483
2001-03-05,8.258,6.957,6.8
2001-03-06,11.92,8.676,8.251
2001-03-07,12.45,10.3,8.973
2001-03-08,11.32,10.42,9.048
2001-03-09,11.18,11.11,9.461
2001-03-10,13.78,13.76,10.9
2001-03-11,18.54,17.03,12.57
2001-03-12,20.06,19.56,14.14
2001-03-13,21.83,22.64,16.33
2001-03-14,28.01,30.99,20.88
2001-03-15,29.22,28.82,19.88
2001-03-16,23.4,25.92,19.17
2001-03-17,19.56,22.78,18.13
2001-03-18,18.37,25.27,20.84
2001-03-19,18.54,26.09,20.88
2001-03-20,18.36,24.71,20.28
2001-03-21,16.43,21.24,17.84
2001-03-22,14.11,17.91,15.87
2001-03-23,12.94,15.84,14.64
2001-03-24,12.27,15.53,14.96
2001-03-25,13.56,20.02,19.24
2001-03-26,17.95,39.31,31.49
2001-03-27,21.92,38.74,29.82
2001-03-28,20.33,28.0,22.16
2001-03-29,16.35,21.07,18.11
2001-03-30,14.35,17.43,15.97
2001-03-31,13.1,15.45,14.71
2001-04-01,11.83,14.56,14.42
2001-04-02,10.8,15.0,15.26
2001-04-03,10.35,15.66,15.27
2001-04-04,10.34,15.16,14.51
2001-04-05,10.34,14.14,13.58
2001-04-06,10.3,14.97,14.89
2001-04-07,10.07,15.34,14.51
2001-04-08,9.746,14.38,13.93
2001-04-09,10.76,14.11,14.07
2001-04-10,16.8,25.35,25.67
2001-04-11,23.14,32.32,27.76
2001-04-12,24.83,28.69,25.19
2001-04-13,23.18,23.59,20.59
2001-04-14,19.63,19.23,17.43
2001-04-15,16.89,16.43,15.55
2001-04-16,15.33,14.56,14.1
2001-04-17,14.41,13.12,12.95
2001-04-18,13.55,12.33,12.49
2001-04-19,12.85,12.2,12.59
2001-04-20,12.4,12.94,13.9
2001-04-21,22.16,33.2,34.39
2001-04-22,58.8,62.09,51.38
2001-04-23,77.63,65.93,53.34
2001-04-24,59.15,43.72,35.58
2001-04-25,50.24,71.21,59.65
2001-04-26,43.64,53.26,44.35
2001-04-27,37.28,42.68,38.32
2001-04-28,36.01,33.7,30.32
2001-04-29,29.45,26.07,24.28
2001-04-30,24.86,21.49,20.7
2001-05-01,24.44,18.06,17.67
2001-05-02,26.64,15.54,15.45
2001-05-03,27.1,14.12,14.47
2001-05-04,25.31,13.47,13.92
2001-05-05,24.4,12.99,13.46
2001-05-06,24.63,12.75,13.54
2001-05-07,25.2,12.78,13.29
2001-05-08,25.41,15.15,17.91
2001-05-09,23.52,18.5,19.17
2001-05-10,20.53,17.14,17.09
2001-05-11,18.36,14.75,14.92
2001-05-12,16.42,12.94,13.31
2001-05-13,14.61,11.83,12.39
2001-05-14,13.11,11.14,11.69
2001-05-15,12.32,10.58,11.12
2001-05-16,12.08,10.19,10.76
2001-05-17,12.53,9.925,10.53
2001-05-18,13.69,9.736,10.35
2001-05-19,18.67,10.08,11.44
2001-05-20,20.3,11.04,12.27
2001-05-21,15.94,10.94,11.73
2001-05-22,14.1,10.2,10.7
2001-05-23,13.86,9.52,9.971
2001-05-24,13.66,9.076,9.567
2001-05-25,13.48,8.803,9.333
2001-05-26,13.24,8.625,9.171
2001-05-27,12.91,8.487,9.032
2001-05-28,12.65,8.362,8.901
2001-05-29,14.4,8.281,8.929
2001-05-30,19.99,8.292,9.144
2001-05-31,20.42,8.275,9.033
2001-06-01,15.44,8.184,8.997
2001-06-02,13.09,8.197,9.176
2001-06-03,12.11,8.142,8.959
2001-06-04,11.75,7.984,8.778
2001-06-05,11.39,7.957,9.061
2001-06-06,10.84,8.013,9.126
2001-06-07,10.28,7.879,8.77
2001-06-08,9.807,7.595,8.22
2001-06-09,9.796,7.308,7.787
2001-06-10,18.13,7.234,8.269
2001-06-11,25.74,7.563,9.057
2001-06-12,23.03,7.795,9.672
2001-06-13,18.96,7.949,9.747
2001-06-14,15.41,7.779,9.2
2001-06-15,13.02,7.441,8.505
2001-06-16,11.71,7.067,7.785
2001-06-17,12.89,6.735,7.264
2001-06-18,17.8,6.576,7.377
2001-06-19,30.08,6.69,8.06
2001-06-20,63.31,7.192,9.612
2001-06-21,88.89,8.314,11.09
2001-06-22,67.66,8.955,11.03
2001-06-23,36.83,9.237,11.32
2001-06-24,35.83,9.633,11.85
2001-06-25,46.03,10.05,11.99
2001-06-26,39.15,9.871,11.4
2001-06-27,25.1,9.188,10.35
2001-06-28,19.39,8.28,9.133
2001-06-29,17.53,7.422,8.089
2001-06-30,19.76,7.067,8.078
2001-07-01,20.17,7.29,8.828
2001-07-02,24.47,7.748,9.559
2001-07-03,35.9,8.217,10.04
2001-07-04,48.47,10.11,13.45
2001-07-05,45.33,12.05,14.2
2001-07-06,29.44,12.22,13.61
2001-07-07,21.81,11.41,12.44
2001-07-08,18.28,10.07,10.78
2001-07-09,16.08,9.132,9.892
2001-07-10,14.34,8.814,9.729
2001-07-11,13.02,8.467,9.317
2001-07-12,24.28,8.024,8.877
2001-07-13,31.71,7.783,8.814
2001-07-14,23.99,7.688,8.736
2001-07-15,18.46,7.394,8.233
2001-07-16,15.2,7.074,7.853
2001-07-17,52.14,6.853,7.644
2001-07-18,81.65,6.89,8.079
2001-07-19,59.44,7.507,9.446
2001-07-20,42.89,8.271,10.13
2001-07-21,61.11,8.617,10.45
2001-07-22,70.46,8.888,10.59
2001-07-23,60.99,11.12,13.91
2001-07-24,76.24,20.69,22.0
2001-07-25,188.4,28.26,25.38
2001-07-26,248.0,35.65,31.09
2001-07-27,190.5,30.75,27.11
2001-07-28,169.3,35.43,31.9
2001-07-29,124.3,30.67,27.01
2001-07-30,67.28,23.73,22.13
2001-07-31,47.15,19.33,18.97
2001-08-01,37.33,16.33,16.5
2001-08-02,29.83,14.6,15.13
2001-08-03,25.49,13.75,14.51
2001-08-04,22.65,13.34,14.17
2001-08-05,41.01,13.09,13.99
2001-08-06,56.01,17.57,20.72
2001-08-07,40.92,20.8,22.52
2001-08-08,28.08,19.76,20.42
2001-08-09,23.91,17.59,18.0
2001-08-10,20.85,15.69,16.14
2001-08-11,22.94,15.15,16.07
2001-08-12,24.82,16.04,17.37
2001-08-13,21.31,16.72,17.8
2001-08-14,18.17,16.09,16.76
2001-08-15,16.39,14.8,15.31
2001-08-16,15.45,13.73,14.3
2001-08-17,14.77,13.1,13.76
2001-08-18,14.1,12.75,13.46
2001-08-19,13.53,12.52,13.24
2001-08-20,14.91,12.32,13.04
2001-08-21,18.36,12.15,12.86
2001-08-22,20.27,12.14,13.03
2001-08-23,18.23,12.34,13.43
2001-08-24,15.27,12.64,13.79
2001-08-25,13.94,12.75,13.86
2001-08-26,13.03,12.31,13.12
2001-08-27,12.27,11.68,12.3
2001-08-28,12.59,11.22,11.82
2001-08-29,12.84,10.93,11.54
2001-08-30,12.44,10.77,11.44
2001-08-31,12.31,10.65,11.33
2001-09-01,11.85,10.47,11.09
2001-09-02,11.28,10.29,10.89
2001-09-03,10.93,10.17,10.83
2001-09-04,10.7,10.07,10.74
2001-09-05,10.98,9.92,10.52
2001-09-06,12.36,9.911,10.74
2001-09-07,20.61,10.28,11.64
2001-09-08,25.79,10.71,12.27
2001-09-09,20.6,10.91,12.51
2001-09-10,16.41,10.94,12.53
2001-09-11,14.55,10.81,12.27
2001-09-12,14.15,10.63,12.03
2001-09-13,14.17,10.52,11.96
2001-09-14,13.35,10.36,11.72
2001-09-15,13.7,10.11,11.34
2001-09-16,25.56,10.15,11.73
2001-09-17,42.6,11.62,14.34
2001-09-18,47.25,13.73,16.1
2001-09-19,38.45,14.76,16.24
2001-09-20,26.36,14.65,15.71
2001-09-21,19.67,14.03,14.87
2001-09-22,16.65,13.22,13.98
2001-09-23,15.4,12.68,13.54
2001-09-24,21.32,12.78,13.97
2001-09-25,32.56,14.0,15.75
2001-09-26,31.32,15.25,16.41
2001-09-27,22.24,15.4,16.23
2001-09-28,18.1,14.94,15.66
2001-09-29,15.89,14.42,15.15
2001-09-30,14.41,13.99,14.74
2001-10-01,13.4,13.53,14.29
2001-10-02,12.65,13.11,13.88
2001-10-03,11.99,12.59,13.28
2001-10-04,11.35,11.91,12.51
2001-10-05,10.73,11.2,11.8
2001-10-06,10.18,10.67,11.34
2001-10-07,9.711,10.23,10.92
2001-10-08,9.363,9.778,10.43
2001-10-09,9.139,9.289,9.903
2001-10-10,9.043,8.84,9.443
2001-10-11,9.068,8.618,9.341
2001-10-12,9.278,8.672,9.488
2001-10-13,9.345,8.686,9.364
2001-10-14,9.1,8.497,9.043
2001-10-15,8.84,8.214,8.713
2001-10-16,8.564,7.947,8.455
2001-10-17,8.275,7.74,8.272
2001-10-18,8.276,7.586,8.131
2001-10-19,8.305,7.462,8.008
2001-10-20,8.08,7.351,7.894
2001-10-21,7.909,7.246,7.782
2001-10-22,7.787,7.143,7.672
2001-10-23,7.689,7.148,7.756
2001-10-24,7.791,7.35,8.097
2001-10-25,7.861,7.57,8.323
2001-10-26,7.71,7.612,8.272
2001-10-27,7.547,7.486,8.069
2001-10-28,7.386,7.276,7.808
2001-10-29,7.292,7.178,7.799
2001-10-30,7.533,7.369,8.198
2001-10-31,7.76,7.64,8.484
2001-11-01,7.63,7.747,8.496
2001-11-02,7.457,7.749,8.482
2001-11-03,7.327,7.854,8.677
2001-11-04,7.217,7.97,8.782
2001-11-05,7.17,7.978,8.734
2001-11-06,7.168,7.894,8.607
2001-11-07,7.168,7.767,8.452
2001-11-08,7.277,7.666,8.379
2001-11-09,7.484,7.705,8.543
2001-11-10,7.476,8.032,9.046
2001-11-11,7.267,8.403,9.368
2001-11-12,7.173,8.536,9.362
2001-11-13,7.641,8.669,9.577
2001-11-14,8.0,9.094,10.14
2001-11-15,7.721,9.413,10.31
2001-11-16,7.459,9.454,10.21
2001-11-17,7.29,9.363,10.07
2001-11-18,7.123,9.236,9.917
2001-11-19,6.957,9.088,9.744
2001-11-20,6.786,8.948,9.59
2001-11-21,6.603,8.819,9.446
2001-11-22,6.45,8.71,9.333
2001-11-23,6.489,8.761,9.474
2001-11-24,6.665,8.892,9.623
2001-11-25,6.747,8.934,9.584
2001-11-26,6.75,8.849,9.43
2001-11-27,6.751,8.693,9.233
2001-11-28,6.751,8.517,9.032
2001-11-29,6.752,8.344,8.844
2001-11-30,6.752,8.179,8.664
2001-12-01,6.733,8.017,8.486
2001-12-02,6.672,7.854,8.306
2001-12-03,6.592,7.695,8.133
2001-12-04,6.512,7.545,7.971
2001-12-05,6.431,7.402,7.816
2001-12-06,6.349,7.259,7.657
2001-12-07,6.269,7.111,7.492
2001-12-08,6.188,6.967,7.338
2001-12-09,6.107,6.832,7.195
2001-12-10,6.026,6.705,7.059
2001-12-11,5.943,6.582,6.924
2001-12-12,5.846,6.456,6.784
2001-12-13,5.739,6.329,6.646
2001-12-14,5.639,6.208,6.517
2001-12-15,5.586,6.093,6.395
2001-12-16,5.58,5.983,6.276
2001-12-17,5.58,5.874,6.158
2001-12-18,5.579,5.768,6.042
2001-12-19,5.579,5.662,5.927
2001-12-20,5.579,5.556,5.812
2001-12-21,5.578,5.452,5.699
2001-12-22,5.578,5.35,5.591
2001-12-23,5.578,5.252,5.486
2001-12-24,5.578,5.158,5.385
2001-12-25,5.578,5.066,5.288
2001-12-26,5.577,4.977,5.193
2001-12-27,5.577,4.891,5.1
2001-12-28,5.577,4.805,5.008
2001-12-29,5.577,4.72,4.916
2001-12-30,5.576,4.638,4.829
2001-12-31,5.576,4.559,4.746
2002-01-01,5.572,4.482,4.664
2002-01-02,5.559,4.406,4.582
2002-01-03,5.543,4.33,4.502
2002-01-04,5.526,4.256,4.423
2002-01-05,5.51,4.184,4.346
